CNN Model,Input Type,Target Type,Day,Hour,Class 0 F1 Score,Class 1 F1 Score,Class 2 F1 Score,Class 3 F1 Score,Class 4 F1 Score,Class 5 F1 Score,Class 6 F1 Score,Class 0 Jaccard Index,Class 1 Jaccard Index,Class 2 Jaccard Index,Class 3 Jaccard Index,Class 4 Jaccard Index,Class 5 Jaccard Index,Class 6 Jaccard Index
cgnet,full,multiclass,33,4pm,0.965473175048828,0.8935124278068542,0.7064484357833862,0.7346801161766052,0.7244482040405273,0.6749926805496216,0.8739496469497681,0.933250904083252,0.807521402835846,0.546130895614624,0.5806279182434082,0.5679488778114319,0.5094256401062012,0.7761195302009583
cgnet,full,multiclass,33,5pm,0.9578624367713928,0.8735314607620239,0.6670218110084534,0.7137570381164551,0.7039872407913208,0.6330638527870178,0.8300110697746277,0.9191324710845948,0.7754601836204529,0.500399649143219,0.5549162030220032,0.5431946516036987,0.4631261527538299,0.7094178199768066
cgnet,full,multiclass,33,6pm,0.9570593237876892,0.8735020160675049,0.6645073890686035,0.7109251618385315,0.7023043632507324,0.6289705038070679,0.8306159973144531,0.9176545739173888,0.7754137516021729,0.4975747168064117,0.5515003204345703,0.541193425655365,0.4587578475475311,0.7103021740913391
cgnet,full,multiclass,33,7pm,0.956598937511444,0.8613302707672119,0.6206432580947876,0.6550835967063904,0.6386078000068665,0.5481568574905396,0.7643343210220337,0.9168084859848022,0.7564355134963989,0.4499512612819671,0.4870812892913818,0.4690843820571899,0.3775592744350433,0.618560791015625
cgnet,full,multiclass,33,8pm,0.9590407013893129,0.8810362219810486,0.6665540337562561,0.7164638042449951,0.7188343405723572,0.63828045129776,0.8368610739707947,0.9213047623634338,0.7873679399490356,0.4998733103275299,0.5581952333450317,0.5610783696174622,0.4687312245368957,0.7194850444793701
cgnet,full,multiclass,34,8am,0.9639796018600464,0.8670032024383545,0.688474714756012,0.7033544182777405,0.6701399683952332,0.5876519680023193,0.7775296568870544,0.9304639101028442,0.765230119228363,0.5249419808387756,0.5424415469169617,0.5039176940917969,0.4160815775394439,0.636031448841095
cgnet,full,multiclass,34,9am,0.96927148103714,0.8878458142280579,0.7212269306182861,0.7237218022346497,0.6977837681770325,0.584751546382904,0.8190374374389648,0.9403751492500304,0.7983118295669556,0.5639991164207458,0.5670564770698547,0.5358432531356812,0.4131794273853302,0.6935337781906128
cgnet,full,multiclass,34,10am,0.968306005001068,0.8853187561035156,0.7199398279190063,0.7249893546104431,0.6879740357398987,0.5661716461181641,0.8152868151664734,0.9385592937469482,0.7942348718643188,0.5624265670776367,0.5686143636703491,0.5243600606918335,0.3948671221733093,0.6881723403930664
cgnet,full,multiclass,34,11am,0.9674791097640992,0.8823779225349426,0.7257521152496338,0.7277489900588989,0.6771048903465271,0.5840100049972534,0.8168067932128906,0.9370068311691284,0.7895136475563049,0.5695533156394958,0.5720168352127075,0.5118356943130493,0.4124393463134765,0.6903409957885742
cgnet,full,multiclass,34,12pm,0.9669514298439026,0.8860222697257996,0.7292086482048035,0.7242347598075867,0.7010598182678223,0.5984355807304382,0.8241737484931946,0.9360173940658568,0.7953680753707886,0.5738224983215332,0.5676865577697754,0.5397167801856995,0.4269768297672272,0.7009316086769104
cgnet,full,multiclass,34,1pm,0.967244565486908,0.8969548344612122,0.7107775807380676,0.7111487984657288,0.7072782516479492,0.6095437407493591,0.8548443913459778,0.936566948890686,0.8131623864173889,0.5513226985931396,0.551769495010376,0.547123372554779,0.438376784324646,0.746487557888031
cgnet,full,multiclass,34,2pm,0.9679245352745056,0.8964710831642151,0.6948506832122803,0.7138248085975647,0.7105523943901062,0.6367931962013245,0.856726884841919,0.937842845916748,0.8123675584793091,0.5323917269706726,0.5549980998039246,0.5510517954826355,0.4671288430690765,0.7493633031845093
cgnet,full,multiclass,34,3pm,0.9645794034004213,0.8832460045814514,0.6827723383903503,0.6976682543754578,0.694789707660675,0.6405764222145081,0.8626329302787781,0.93158221244812,0.7909047603607178,0.5183404684066772,0.5357069969177246,0.5323201417922974,0.4712117612361908,0.7584472894668579
cgnet,full,multiclass,34,4pm,0.9689820408821106,0.8979114890098572,0.7105327844619751,0.7211160063743591,0.7296368479728699,0.6619833707809448,0.8848254084587097,0.9398303627967834,0.8147363066673279,0.5510281324386597,0.5638634562492371,0.5743529796600342,0.4947497546672821,0.7934411764144897
cgnet,full,multiclass,34,5pm,0.9620519876480104,0.8785523176193237,0.687278687953949,0.7071767449378967,0.6952223777770996,0.6135790348052979,0.8413456082344055,0.9268787503242492,0.783409059047699,0.5235525965690613,0.5470018982887268,0.5328282713890076,0.4425632953643799,0.7261402606964111
cgnet,full,multiclass,34,6pm,0.9607358574867249,0.8757385611534119,0.6681143641471863,0.6881149411201477,0.6927947402000427,0.6072995066642761,0.837127149105072,0.9244385957717896,0.7789456844329834,0.501630425453186,0.5245237946510315,0.5299816131591797,0.436058908700943,0.7198784947395325
cgnet,full,multiclass,34,7pm,0.9627498388290404,0.8611477613449097,0.6620685458183289,0.6544821858406067,0.6489682197570801,0.5567606091499329,0.7711672782897949,0.928175151348114,0.7561540603637695,0.494844913482666,0.486416608095169,0.4803500771522522,0.3857715129852295,0.6275608539581299
cgnet,full,multiclass,34,8pm,0.9640353322029114,0.8877035975456238,0.685468316078186,0.6959317326545715,0.7092663645744324,0.6125003099441528,0.8444027304649353,0.930567741394043,0.7980818748474121,0.5214543342590332,0.5336620211601257,0.5495063662528992,0.4414417743682861,0.7307067513465881
cgnet,full,multiclass,35,8am,0.9658388495445251,0.8739377856254578,0.689912736415863,0.7221992015838623,0.6872905492782593,0.6137652397155762,0.7902659177780151,0.9339346289634703,0.776100754737854,0.5266158580780029,0.5651891827583313,0.5235664248466492,0.442757099866867,0.6532558798789978
cgnet,full,multiclass,35,9am,0.9679161906242372,0.880719780921936,0.6989209651947021,0.7220198512077332,0.6740999817848206,0.5875332355499268,0.7912214398384094,0.9378271102905272,0.7868626117706299,0.5371856689453125,0.564969539642334,0.5084093809127808,0.4159625172615051,0.654562771320343
cgnet,full,multiclass,35,10am,0.9674056172370912,0.8814476132392883,0.7056726813316345,0.7198253870010376,0.6855021119117737,0.6005266904830933,0.8006125092506409,0.9368689060211182,0.7880253195762634,0.545204222202301,0.562286913394928,0.5214934945106506,0.4291090667247772,0.6675177812576294
cgnet,full,multiclass,35,11am,0.967061460018158,0.8832296133041382,0.6925144195556641,0.7121936678886414,0.6674486398696899,0.5789735913276672,0.8018152117729187,0.9362236261367798,0.790878415107727,0.5296536087989807,0.5530285835266113,0.500880241394043,0.4074333608150482,0.6691915988922119
cgnet,full,multiclass,35,12pm,0.965208113193512,0.8873386979103088,0.6628671288490295,0.690667986869812,0.670316755771637,0.585094690322876,0.8300179839134216,0.9327558279037476,0.7974921464920044,0.4957376420497894,0.5274964570999146,0.5041176080703735,0.4135221540927887,0.7094279527664185
cgnet,full,multiclass,35,1pm,0.963298201560974,0.8620107769966125,0.6374203562736511,0.6653722524642944,0.6416950225830078,0.5633701086044312,0.7649182081222534,0.9291950464248656,0.7574858665466309,0.4678041040897369,0.4985451996326446,0.4724233448505401,0.3921469748020172,0.6193259358406067
cgnet,full,multiclass,35,2pm,0.9664459228515624,0.8717761039733887,0.6746975779533386,0.6934157013893127,0.6797600388526917,0.5992574095726013,0.7964738011360168,0.9350704550743104,0.7726977467536926,0.5090895295143127,0.5307087302207947,0.514876127243042,0.4278140962123871,0.6617834568023682
cgnet,full,multiclass,35,3pm,0.9629857540130616,0.8750515580177307,0.6381843686103821,0.6715525388717651,0.6642686128616333,0.5673285126686096,0.8062348961830139,0.928613781929016,0.7778592109680176,0.4686275720596313,0.5055168271064758,0.4973070621490478,0.3959934711456299,0.675371527671814
cgnet,full,multiclass,35,4pm,0.9629650115966796,0.8858124613761902,0.6249940395355225,0.6767659187316895,0.6641018986701965,0.5962485671043396,0.8457497358322144,0.9285752177238464,0.7950299382209778,0.4545391499996185,0.511448323726654,0.497120201587677,0.4247536659240722,0.7327264547348022
cgnet,full,multiclass,35,5pm,0.957351803779602,0.8670695424079895,0.6162799596786499,0.6553295850753784,0.6536897420883179,0.5478475689888,0.8080489635467529,0.9181925654411316,0.7653334736824036,0.4453790783882141,0.4873532950878143,0.4855417013168335,0.3772658705711365,0.6779212355613708
cgnet,full,multiclass,35,6pm,0.9598546624183656,0.8758913278579712,0.6121267676353455,0.6467191576957703,0.662148654460907,0.5620924234390259,0.8252027630805969,0.9228082895278932,0.7791873812675476,0.4410538375377655,0.4778898358345032,0.4949343800544739,0.3909099996089935,0.7024214267730713
cgnet,full,multiclass,35,7pm,0.962002694606781,0.8817897439002991,0.6421917080879211,0.6757232546806335,0.666618287563324,0.5754802823066711,0.8333470821380615,0.9267873167991638,0.788572371006012,0.4729619920253753,0.5102583169937134,0.4999455511569977,0.4039819836616516,0.7143059372901917
cgnet,full,multiclass,35,8pm,0.9638697504997252,0.88298100233078,0.6654831171035767,0.68869948387146,0.6824566125869751,0.582106351852417,0.8283746242523193,0.9302592277526855,0.790479838848114,0.4986697137355804,0.5252033472061157,0.5179765820503235,0.4105430245399475,0.7070302963256836
cgnet,full,multiclass,36,8am,0.9668670892715454,0.87454754114151,0.7025923728942871,0.7201406359672546,0.6933540105819702,0.627704381942749,0.7885133028030396,0.9358593821525574,0.7770631313323975,0.5415355563163757,0.5626716613769531,0.5306364893913269,0.457411915063858,0.6508641839027405
cgnet,full,multiclass,36,9am,0.9676536917686462,0.879631757736206,0.6856206655502319,0.6865773797035217,0.6875267624855042,0.62396639585495,0.8070494532585144,0.9373343586921692,0.7851273417472839,0.5216307640075684,0.5227391123771667,0.523840606212616,0.453452855348587,0.6765154004096985
cgnet,full,multiclass,36,10am,0.9682680368423462,0.892032265663147,0.6780639886856079,0.6765052676200867,0.6999939680099487,0.6421403288841248,0.8592798113822937,0.9384880065917968,0.8051066994667053,0.512932538986206,0.5111507177352905,0.5384543538093567,0.472906231880188,0.7532783150672913
cgnet,full,multiclass,36,11am,0.9662520289421082,0.8964099287986755,0.6724463701248169,0.6884952783584595,0.7160213589668274,0.6666666865348816,0.8872007131576538,0.9347075819969176,0.8122671246528625,0.5065304636955261,0.5249659419059753,0.557658314704895,0.5,0.7972692847251892
cgnet,full,multiclass,36,12pm,0.967233955860138,0.8784031867980957,0.6679763793945312,0.6757689714431763,0.6887035965919495,0.6338475346565247,0.8132144808769226,0.9365469813346864,0.7831720113754272,0.5014748573303223,0.5103104710578918,0.5252081751823425,0.4639654457569122,0.6852244138717651
cgnet,full,multiclass,36,1pm,0.9451903104782104,0.8390069603919983,0.654121994972229,0.6716397404670715,0.6985210180282593,0.6499192118644714,0.8424216508865356,0.8960766196250916,0.7226632237434387,0.4860188066959381,0.5056156516075134,0.5367133021354675,0.4813928306102752,0.7277448177337646
cgnet,full,multiclass,36,2pm,0.9675331115722656,0.8941224813461304,0.6855212450027466,0.6988598108291626,0.7206035256385803,0.6712217926979065,0.8812975883483887,0.9371081590652466,0.8085185885429382,0.5215156078338623,0.5371133685112,0.5632370710372925,0.505142092704773,0.787785530090332
cgnet,full,multiclass,36,3pm,0.9646424651145936,0.893988847732544,0.6504021883010864,0.6710090041160583,0.6936162710189819,0.6181830763816833,0.8556455373764038,0.9316998720169068,0.8083000183105469,0.4819229543209076,0.5049010515213013,0.530943751335144,0.4473697245121002,0.7477102875709534
cgnet,full,multiclass,36,4pm,0.9653050303459167,0.8942626118659973,0.6710287928581238,0.6915324926376343,0.7037171721458435,0.6160706877708435,0.8545131683349609,0.9329368472099304,0.8087477684020996,0.5049235224723816,0.5285056829452515,0.5428731441497803,0.4451605379581451,0.7459825873374939
cgnet,full,multiclass,36,5pm,0.9609413146972656,0.8772883415222168,0.6412627100944519,0.6715629696846008,0.6881354451179504,0.6010373830795288,0.8382419943809509,0.9248191118240356,0.7814013361930847,0.471954882144928,0.5055286288261414,0.5245476365089417,0.4296307563781738,0.721528947353363
cgnet,full,multiclass,36,6pm,0.9627103805541992,0.883787989616394,0.6716856956481934,0.6924416422843933,0.6901680827140808,0.6245103478431702,0.846706211566925,0.9281018376350404,0.791774332523346,0.5056676864624023,0.5295684337615967,0.5269134640693665,0.4540276527404785,0.7341635227203369
cgnet,full,multiclass,36,7pm,0.9655122756958008,0.8676796555519104,0.6637540459632874,0.6654764413833618,0.6704331636428833,0.5781018733978271,0.7731868028640747,0.933324098587036,0.7662846446037292,0.4967304468154907,0.4986622035503387,0.5042492747306824,0.4065704941749573,0.6302400827407837
cgnet,full,multiclass,36,8pm,0.9642730951309204,0.8868453502655029,0.6581923961639404,0.6632153391838074,0.6922011375427246,0.6029704809188843,0.8319401741027832,0.9310110211372375,0.7966955304145813,0.4905266463756561,0.4961272776126861,0.5292871594429016,0.4316089749336242,0.7122410535812378
cgnet,full,multiclass,37,8am,0.9661887884140016,0.8722251653671265,0.6903061270713806,0.7066185474395752,0.6868441104888916,0.5981954336166382,0.7924374341964722,0.934589147567749,0.7734037041664124,0.52707439661026,0.5463342070579529,0.523048460483551,0.4267323911190033,0.6562288999557495
cgnet,full,multiclass,37,9am,0.9678984880447388,0.8831622004508972,0.700137197971344,0.7259838581085205,0.6877567768096924,0.5751808881759644,0.8120956420898438,0.9377938508987428,0.7907702922821045,0.5386239290237427,0.56983882188797,0.5241076946258545,0.4036869406700134,0.683637261390686
cgnet,full,multiclass,37,10am,0.966803014278412,0.8844717741012573,0.6865028142929077,0.7056630849838257,0.6700860261917114,0.5541224479675293,0.8046764135360718,0.935739278793335,0.7928725481033325,0.5226526856422424,0.5451927781105042,0.5038566589355469,0.3832429647445678,0.6731871366500854
cgnet,full,multiclass,37,11am,0.9652051329612732,0.877668559551239,0.6833244562149048,0.7154834270477295,0.6858762502670288,0.5926966667175293,0.7965397834777832,0.9327502250671388,0.7820047736167908,0.5189771056175232,0.5570060014724731,0.5219266414642334,0.4211577475070953,0.6618746519088745
cgnet,full,multiclass,37,12pm,0.9625359773635864,0.8765464425086975,0.6684848666191101,0.6990321278572083,0.6735756397247314,0.5861287117004395,0.8019183874130249,0.9277777671813964,0.7802249193191528,0.5020482540130615,0.5373169779777527,0.5078130960464478,0.4145559072494507,0.6693353652954102
cgnet,full,multiclass,37,1pm,0.9654451608657836,0.8938469290733337,0.7110022902488708,0.7252159714698792,0.7050065994262695,0.6340869665145874,0.8561118245124817,0.933198630809784,0.8080680966377258,0.5515931844711304,0.5688931941986084,0.5444093942642212,0.4642220735549927,0.7484226822853088
cgnet,full,multiclass,37,2pm,0.965466558933258,0.8939932584762573,0.6976438164710999,0.726544201374054,0.7105379104614258,0.6444365978240967,0.8672716617584229,0.9332386255264282,0.8083072304725647,0.5356782078742981,0.570529580116272,0.5510343313217163,0.4754012823104858,0.7656484842300415
cgnet,full,multiclass,37,3pm,0.962389886379242,0.8875037431716919,0.6486225128173828,0.6953836679458618,0.6843553781509399,0.6259225606918335,0.8553786873817444,0.9275062084197998,0.7977588772773743,0.4799713790416717,0.5330177545547485,0.520167350769043,0.4555220603942871,0.7473028302192688
cgnet,full,multiclass,37,4pm,0.963651180267334,0.8906363844871521,0.6593394875526428,0.7011756896972656,0.6887168884277344,0.62617027759552,0.8599961400032043,0.9298521280288696,0.8028354644775391,0.4918019771575928,0.5398541688919067,0.5252236127853394,0.4557844698429107,0.7543799877166748
cgnet,full,multiclass,37,5pm,0.9605215191841124,0.8781332969665527,0.6509266495704651,0.6875791549682617,0.6839332580566406,0.6098873615264893,0.846764087677002,0.924041748046875,0.7827430367469788,0.4824990630149841,0.5239014029502869,0.5196797847747803,0.4387323558330536,0.734250545501709
cgnet,full,multiclass,37,6pm,0.9610270261764526,0.8776741623878479,0.677158534526825,0.7071037292480469,0.6934697031974792,0.6171700954437256,0.8450748920440674,0.924977958202362,0.7820136547088623,0.5118969678878784,0.5469145178794861,0.5307720303535461,0.4463094472885132,0.7317140102386475
cgnet,full,multiclass,37,7pm,0.9609140753746032,0.8743428587913513,0.6602784991264343,0.6844322681427002,0.6791465282440186,0.588039755821228,0.8310558199882507,0.9247686266899108,0.7767399549484253,0.492847591638565,0.5202562212944031,0.5141725540161133,0.416470468044281,0.7109456658363342
cgnet,full,multiclass,37,8pm,0.9646004438400269,0.8844741582870483,0.6955292820930481,0.7048435211181641,0.6931321620941162,0.6273832321166992,0.8483958840370178,0.9316214919090272,0.7928764224052429,0.5331888794898987,0.5442149639129639,0.530376672744751,0.4570709764957428,0.736707866191864
cgnet,full,multiclass,38,8am,0.9648476243019104,0.8673153519630432,0.6850722432136536,0.705117404460907,0.6933287978172302,0.5923444628715515,0.7979587912559509,0.9320827722549438,0.765716552734375,0.52099609375,0.544541597366333,0.5306069254875183,0.4208021163940429,0.6638364791870117
cgnet,full,multiclass,38,9am,0.9664868116378784,0.8767134547233582,0.6929588913917542,0.7105635404586792,0.6908683180809021,0.5806906819343567,0.8053714632987976,0.9351470470428468,0.7804896235466003,0.5301737785339355,0.55106520652771,0.5277302265167236,0.4091360867023468,0.6741605997085571
cgnet,full,multiclass,38,10am,0.964228630065918,0.878072202205658,0.6621417999267578,0.6938346028327942,0.6692417860031128,0.5615290999412537,0.8057413101196289,0.9309279918670654,0.7826459407806396,0.4949267208576202,0.5311996340751648,0.502902626991272,0.3903652727603912,0.6746790409088135
cgnet,full,multiclass,38,11am,0.9647669196128844,0.8776563405990601,0.6910742521286011,0.7227862477302551,0.6994509696960449,0.5754464864730835,0.812245786190033,0.9319320917129515,0.7819854021072388,0.527970552444458,0.5659085512161255,0.5378120541572571,0.4039486348628998,0.683850109577179
cgnet,full,multiclass,38,12pm,0.9626850485801696,0.8834273219108582,0.6618877649307251,0.685360312461853,0.6869587302207947,0.5674105882644653,0.8317969441413879,0.928054690361023,0.7911955118179321,0.4946429431438446,0.521329402923584,0.5231813788414001,0.3960734009742737,0.7120311260223389
cgnet,full,multiclass,38,1pm,0.962399423122406,0.8833926916122437,0.6541374325752258,0.6647272706031799,0.6739075779914856,0.5647920370101929,0.8409271836280823,0.9275239706039428,0.7911400198936462,0.4860358238220215,0.4978213608264923,0.5081905126571655,0.3935262560844421,0.7255171537399292
cgnet,full,multiclass,38,2pm,0.9639956951141356,0.8878586292266846,0.6755675673484802,0.691933274269104,0.681639552116394,0.6094058752059937,0.8599368333816528,0.9304938912391664,0.7983325719833374,0.5100808143615723,0.5289739966392517,0.5170358419418335,0.4382341802120209,0.7542887330055237
cgnet,full,multiclass,38,3pm,0.9633193016052246,0.885474443435669,0.6589203476905823,0.6860717535018921,0.6822359561920166,0.6126202344894409,0.858961820602417,0.929234266281128,0.7944855093955994,0.4913357496261596,0.5221531391143799,0.5177224278450012,0.4415663480758667,0.7527896761894226
cgnet,full,multiclass,38,4pm,0.9655991792678832,0.890701413154602,0.6707455515861511,0.6937792897224426,0.6838532090187073,0.6288203597068787,0.8658698797225952,0.9334865212440492,0.802941083908081,0.5046027898788452,0.5311347842216492,0.5195873379707336,0.4585980772972107,0.7634660601615906
cgnet,full,multiclass,38,5pm,0.9592085480690002,0.8745627403259277,0.6639928817749023,0.6846550107002258,0.6825534105300903,0.5886855721473694,0.8429527878761292,0.9216145277023317,0.7770870923995972,0.4969980120658874,0.520513653755188,0.5180881023406982,0.4171186685562134,0.7285379767417908
cgnet,full,multiclass,38,6pm,0.9592639803886414,0.876288890838623,0.6391470432281494,0.6547040343284607,0.6685127019882202,0.579921305179596,0.8438186049461365,0.9217168688774108,0.7798168659210205,0.4696665108203888,0.4866616725921631,0.5020796656608582,0.4083726704120636,0.7298324108123779
cgnet,full,multiclass,38,7pm,0.9609990119934082,0.8723326325416565,0.6687941551208496,0.6784462332725525,0.6761528849601746,0.5691536664962769,0.8109604716300964,0.924925982952118,0.7735726833343506,0.5023972392082214,0.5133700966835022,0.5107484459877014,0.3977741301059723,0.6820298433303833
cgnet,full,multiclass,38,8pm,0.9611609578132628,0.8770302534103394,0.6562521457672119,0.6610482335090637,0.6764546036720276,0.5591657757759094,0.833585798740387,0.9252260327339172,0.7809919118881226,0.4883744716644287,0.4937057793140411,0.5110929012298584,0.38808473944664,0.7146568298339844
cgnet,full,multiclass,39,8am,0.966587483882904,0.8938849568367004,0.6975727677345276,0.6849349141120911,0.6978787183761597,0.6639988422393799,0.8925884366035461,0.9353355169296264,0.8081302046775818,0.5355944037437439,0.5208373069763184,0.5359551906585693,0.4970046579837799,0.806013286113739
cgnet,full,multiclass,39,9am,0.967502772808075,0.8790704011917114,0.7096127271652222,0.7035276889801025,0.693062424659729,0.6433371901512146,0.8423875570297241,0.937051236629486,0.7842333912849426,0.5499222874641418,0.542647659778595,0.5302950143814087,0.4742056727409363,0.7276939153671265
cgnet,full,multiclass,39,10am,0.9651280641555786,0.8754363059997559,0.6797595024108887,0.6935391426086426,0.6964246034622192,0.6305827498435974,0.8272674679756165,0.932606279850006,0.7784675359725952,0.5148754715919495,0.5308533310890198,0.5342418551445007,0.4604752659797668,0.7054186463356018
cgnet,full,multiclass,39,11am,0.9647467732429504,0.8863840103149414,0.6947340369224548,0.7075486779212952,0.6993409395217896,0.640832245349884,0.8568767309188843,0.9318945407867432,0.7959511876106262,0.5322547554969788,0.5474470257759094,0.5376819968223572,0.4714887142181396,0.7495925426483154
cgnet,full,multiclass,39,12pm,0.9632877111434937,0.8723834156990051,0.6646730303764343,0.68107670545578,0.6820463538169861,0.5955350399017334,0.8096259236335754,0.9291754961013794,0.7736525535583496,0.4977605044841766,0.5163884162902832,0.5175040364265442,0.4240298271179199,0.6801440715789795
cgnet,full,multiclass,39,1pm,0.9634268879890442,0.8841630220413208,0.658255934715271,0.6712101101875305,0.685899555683136,0.6101757884025574,0.8517067432403564,0.929434597492218,0.7923765182495117,0.4905972182750702,0.5051288604736328,0.5219537019729614,0.4390309154987335,0.7417153120040894
cgnet,full,multiclass,39,2pm,0.9641215801239014,0.8722909092903137,0.688856840133667,0.6916052103042603,0.6878032088279724,0.6141191720962524,0.8174024224281311,0.930728554725647,0.7735070586204529,0.5253864526748657,0.5285906195640564,0.5241615772247314,0.4431255459785461,0.6911923885345459
cgnet,full,multiclass,39,3pm,0.963137149810791,0.8804791569709778,0.6659539937973022,0.6718208193778992,0.6831198334693909,0.5986576080322266,0.8393743634223938,0.9288953542709352,0.786478579044342,0.4991986751556396,0.5058208703994751,0.5187411308288574,0.427202969789505,0.7232085466384888
cgnet,full,multiclass,39,4pm,0.9616135358810424,0.8813624382019043,0.6399719715118408,0.6485902070999146,0.6758702993392944,0.6132211089134216,0.8569557666778564,0.92606520652771,0.7878891825675964,0.4705578982830047,0.4799359738826751,0.5104261040687561,0.4421910047531128,0.7497135400772095
cgnet,full,multiclass,39,5pm,0.962292492389679,0.8799106478691101,0.653837263584137,0.6677947640419006,0.6817917227745056,0.6062677502632141,0.8423578143119812,0.9273253083229064,0.785571813583374,0.4857044816017151,0.5012702345848083,0.5172109007835388,0.4349958300590515,0.7276495099067688
cgnet,full,multiclass,39,6pm,0.9609721302986144,0.8765060901641846,0.6430597901344299,0.6605724692344666,0.6725663542747498,0.5941309928894043,0.8349006175994873,0.9248762130737304,0.7801609635353088,0.4739042818546295,0.4931752383708954,0.5066666603088379,0.4226076602935791,0.7165917754173279
cgnet,full,multiclass,39,7pm,0.9629523158073424,0.8768816590309143,0.6770887970924377,0.6824726462364197,0.6927810907363892,0.605027973651886,0.8367369174957275,0.9285516142845154,0.7807562351226807,0.5118172764778137,0.5179950594902039,0.5299656391143799,0.4337204992771148,0.7193014621734619
cgnet,full,multiclass,39,8pm,0.9622947573661804,0.8753814101219177,0.6660325527191162,0.665611982345581,0.6801156997680664,0.5823496580123901,0.8282510638237,0.9273295998573304,0.7783807516098022,0.4992869794368744,0.4988144040107727,0.5152843594551086,0.4107851088047027,0.7068502902984619
cgnet,full,multiclass,40,8am,0.964850127696991,0.8830899000167847,0.6949086785316467,0.7003896236419678,0.6910111308097839,0.6438888907432556,0.8498112559318542,0.9320874214172364,0.7906543612480164,0.5324597954750061,0.5389227271080017,0.5278968811035156,0.4748054146766662,0.7388450503349304
cgnet,full,multiclass,40,9am,0.9639023542404176,0.8797022104263306,0.6848579049110413,0.7124702334403992,0.6915726661682129,0.6311969757080078,0.8379523158073425,0.9303200244903564,0.785239577293396,0.5207482576370239,0.5533621311187744,0.5285525918006897,0.4611306190490722,0.7210997343063354
cgnet,full,multiclass,40,10am,0.9639410376548768,0.869428277015686,0.6628206968307495,0.6902256608009338,0.657115638256073,0.5954077839851379,0.8005901575088501,0.93039208650589,0.769016444683075,0.49568572640419,0.5269805788993835,0.4893315136432647,0.423900842666626,0.6674867868423462
cgnet,full,multiclass,40,11am,0.9641348719596864,0.8687942624092102,0.6727497577667236,0.7027810215950012,0.6653554439544678,0.6039848923683167,0.79511559009552,0.9307533502578736,0.7680250406265259,0.5068748593330383,0.541759729385376,0.4985263347625732,0.4326492547988891,0.659910261631012
cgnet,full,multiclass,40,12pm,0.9641385078430176,0.8737324476242065,0.6872137784957886,0.7140390872955322,0.6844170689582825,0.6155483722686768,0.8091041445732117,0.9307600855827332,0.7757769823074341,0.52347731590271,0.5552572011947632,0.5202386379241943,0.4446153044700622,0.6794079542160034
cgnet,full,multiclass,40,1pm,0.9631526470184326,0.8831973671913147,0.6785488128662109,0.6893627643585205,0.6874797344207764,0.6243354678153992,0.8499609231948853,0.9289242625236512,0.790826678276062,0.5134875774383545,0.5259752869606018,0.5237860083580017,0.4538427889347076,0.7390713095664978
cgnet,full,multiclass,40,2pm,0.9646435976028442,0.8895471096038818,0.6680030822753906,0.6891575455665588,0.6926470398902893,0.6520421504974365,0.8692303895950317,0.9317018985748292,0.8010669350624084,0.5015050172805786,0.525736391544342,0.5298087000846863,0.4837259352207184,0.7687069177627563
cgnet,full,multiclass,40,3pm,0.963392734527588,0.8839015960693359,0.6698763966560364,0.6942271590232849,0.6867121458053589,0.6409878730773926,0.8680008053779602,0.9293709993362428,0.7919567227363586,0.5036196112632751,0.5316599607467651,0.5228953957557678,0.4716571867465973,0.766785740852356
cgnet,full,multiclass,40,4pm,0.964945375919342,0.8901705741882324,0.6565998792648315,0.6847186088562012,0.6737808585166931,0.6410040855407715,0.8713315725326538,0.9322652220726012,0.8020786643028259,0.4887597262859344,0.5205872058868408,0.5080464482307434,0.471674770116806,0.7719995379447937
cgnet,full,multiclass,40,5pm,0.960898756980896,0.8728021383285522,0.6572555899620056,0.6686360836029053,0.6747264862060547,0.630497395992279,0.8439298272132874,0.9247403144836426,0.7743114233016968,0.4894867241382599,0.5022188425064087,0.5091224908828735,0.4603842198848724,0.729998767375946
cgnet,full,multiclass,40,6pm,0.9609322547912598,0.8709104061126709,0.6769853830337524,0.6893346905708313,0.6907280683517456,0.6363454461097717,0.8432571887969971,0.9248023629188538,0.7713385820388794,0.5116990804672241,0.5259425640106201,0.5275665521621704,0.4666471183300018,0.728992760181427
cgnet,full,multiclass,40,7pm,0.9612889885902404,0.86042320728302,0.664061963558197,0.6731246709823608,0.658568263053894,0.61139976978302,0.7912513017654419,0.9254633784294128,0.7550374865531921,0.4970754086971283,0.507300615310669,0.4909442961215973,0.4402993321418762,0.6546036005020142
cgnet,full,multiclass,40,8pm,0.96376633644104,0.881454348564148,0.6866010427474976,0.6901875734329224,0.686433732509613,0.6319559216499329,0.8481903076171875,0.9300665855407716,0.7880361676216125,0.5227665305137634,0.5269361734390259,0.5225725769996643,0.4619411826133728,0.7363979816436768
cgnet,full,multiclass,41,8am,0.9654938578605652,0.8644183278083801,0.6972795724868774,0.7114036083221436,0.6878343224525452,0.6267647743225098,0.7979671955108643,0.933289647102356,0.7612119913101196,0.5352488160133362,0.5520763993263245,0.5241977572441101,0.4564147293567657,0.6638481020927429
