CNN Model,Input Type,Target Type,Trial,Day,Hour,F1 Score,Jaccard Index,TP,FP,FN,TN
unet,rois,binary,1,11am,26,0.986189901828766,0.972756028175354,1794646,1348,2721,145285
unet,rois,binary,1,12pm,26,0.985986590385437,0.9723604917526244,1794757,1237,2888,145118
unet,rois,binary,1,1pm,26,0.9854280948638916,0.9712747931480408,1794828,1166,3119,144887
unet,rois,binary,1,2pm,26,0.9856194257736206,0.9716465473175048,1794565,1429,2808,145198
unet,rois,binary,1,3pm,26,0.9852567911148072,0.9709420204162598,1794196,1798,2555,145451
unet,rois,binary,1,4pm,26,0.9842285513877868,0.968946933746338,1793870,2124,2538,145468
unet,rois,binary,1,5pm,26,0.9849736094474792,0.9703921675682068,1793837,2157,2289,145717
unet,rois,binary,1,6pm,26,0.9832215309143066,0.9669967889785768,1793651,2343,2619,145387
unet,rois,binary,1,7pm,26,0.9826808571815492,0.9659513831138612,1793568,2426,2696,145310
unet,rois,binary,1,8pm,26,0.9832987189292908,0.967146098613739,1793759,2235,2701,145305
unet,rois,binary,1,8am,27,0.983497679233551,0.9675312042236328,1773190,2586,2960,165264
unet,rois,binary,1,9am,27,0.983295202255249,0.9671393036842346,1773188,2588,3025,165199
unet,rois,binary,1,10am,27,0.9843345880508424,0.9691523909568788,1773452,2324,2937,165287
unet,rois,binary,1,11am,27,0.985199809074402,0.970831334590912,1773509,2267,2706,165518
unet,rois,binary,1,12pm,27,0.9859402775764464,0.972270369529724,1773857,1919,2799,165425
unet,rois,binary,1,1pm,27,0.987065315246582,0.9744608998298644,1774221,1555,2781,165443
unet,rois,binary,1,2pm,27,0.9860342144966124,0.9724531173706056,1774108,1668,3012,165212
unet,rois,binary,1,3pm,27,0.9865618944168092,0.9734801650047302,1774014,1762,2746,165478
unet,rois,binary,1,4pm,27,0.9855337738990784,0.971480131149292,1773803,1973,2881,165343
unet,rois,binary,1,5pm,27,0.9857414960861206,0.9718838930130004,1773813,1963,2822,165402
unet,rois,binary,1,6pm,27,0.9863095879554749,0.9729889631271362,1773218,2558,2055,166169
unet,rois,binary,1,7pm,27,0.9848559498786926,0.9701637029647828,1773369,2407,2684,165540
unet,rois,binary,1,8pm,27,0.9839173555374146,0.9683437943458556,1773133,2643,2766,165458
unet,rois,binary,1,8am,28,0.9847734570503236,0.9700036644935608,1747876,2687,3196,190241
unet,rois,binary,1,9am,28,0.9849908351898192,0.9704256057739258,1747783,2780,3023,190414
unet,rois,binary,1,10am,28,0.986801266670227,0.9739463925361632,1748480,2083,3011,190426
unet,rois,binary,1,11am,28,0.9873226284980774,0.9749626517295836,1748532,2031,2863,190574
unet,rois,binary,1,12pm,28,0.9871344566345216,0.9745957255363464,1748206,2357,2617,190820
unet,rois,binary,1,1pm,28,0.9858981966972352,0.9721885919570924,1748109,2454,2994,190443
unet,rois,binary,1,2pm,28,0.9857785701751708,0.971955955028534,1747880,2683,2817,190620
unet,rois,binary,1,3pm,28,0.985542356967926,0.971496880054474,1747355,3208,2397,191040
unet,rois,binary,1,5pm,28,0.9843183159828186,0.9691209197044371,1747362,3201,2871,190566
unet,rois,binary,1,6pm,28,0.9839593768119812,0.9684252738952636,1747197,3366,2848,190589
unet,rois,binary,1,7pm,28,0.984797477722168,0.9700502753257751,1747170,3393,2502,190935
unet,rois,binary,1,8pm,28,0.985325574874878,0.9710755944252014,1747557,3006,2676,190761
unet,rois,binary,1,8am,29,0.986628532409668,0.973609983921051,1717892,3376,2591,220141
unet,rois,binary,1,9am,29,0.9859848618507384,0.9723571538925172,1717793,3475,2778,219954
unet,rois,binary,1,10am,29,0.9859620332717896,0.9723127484321594,1718192,3076,3176,219556
unet,rois,binary,1,11am,29,0.9898542165756226,0.9799122214317322,1719286,1982,2532,220200
unet,rois,binary,1,12pm,29,0.9877604842185974,0.9758170247077942,1718759,2509,2938,219794
unet,rois,binary,1,1pm,29,0.989964246749878,0.9801279902458192,1719262,2006,2460,220272
unet,rois,binary,1,2pm,29,0.9897855520248412,0.9797776341438292,1719298,1970,2574,220158
unet,rois,binary,1,3pm,29,0.9890189170837402,0.9782764315605164,1718899,2369,2521,220211
unet,rois,binary,1,4pm,29,0.9871237874031068,0.9745749831199646,1717884,3384,2365,220367
unet,rois,binary,1,5pm,29,0.9868465662002563,0.9740346670150756,1718122,3146,2719,220013
unet,rois,binary,1,6pm,29,0.988038182258606,0.9763591289520264,1718247,3021,2316,220416
unet,rois,binary,1,7pm,29,0.98954975605011,0.97931569814682,1718273,2995,1674,221058
unet,rois,binary,1,8pm,29,0.9869869947433472,0.9743083715438844,1717623,3645,2171,220561
unet,rois,binary,1,8am,30,0.9869334697723388,0.9742039442062378,1682138,3749,3006,255107
unet,rois,binary,1,9am,30,0.9877018332481384,0.975702464580536,1681957,3930,2437,255676
unet,rois,binary,1,11am,30,0.9862106442451476,0.9727963805198668,1682123,3764,3360,254753
unet,rois,binary,1,12pm,30,0.9866675734519958,0.9736860394477844,1681858,4029,2869,255244
unet,rois,binary,1,1pm,30,0.9876756072044371,0.9756513237953186,1682138,3749,2627,255486
unet,rois,binary,1,2pm,30,0.9882091879844666,0.9766932129859924,1682960,2927,3157,254956
unet,rois,binary,1,3pm,30,0.9878987073898317,0.9760868549346924,1683014,2873,3368,254745
unet,rois,binary,1,4pm,30,0.9883089661598206,0.976888120174408,1683009,2878,3154,254959
unet,rois,binary,1,5pm,30,0.9884988069534302,0.9772591590881348,1682884,3003,2935,255178
unet,rois,binary,1,6pm,30,0.988527536392212,0.9773153066635132,1682899,2988,2935,255178
unet,rois,binary,1,7pm,30,0.9895506501197816,0.9793174862861632,1682765,3122,2281,255832
unet,rois,binary,1,8pm,30,0.9878464341163636,0.9759846925735474,1682833,3054,3218,254895
unet,rois,binary,1,8am,31,0.9864270091056824,0.9732174873352052,1650674,4786,3070,285470
unet,rois,binary,1,9am,31,0.9864168167114258,0.9731977581977844,1650853,4607,3250,285290
unet,rois,binary,1,10am,31,0.98667711019516,0.9737045764923096,1650679,4781,2932,285608
unet,rois,binary,1,11am,31,0.9882777333259584,0.9768271446228028,1651330,4130,2652,285888
unet,rois,binary,1,12pm,31,0.9880412220954896,0.976365089416504,1651340,4120,2797,285743
unet,rois,binary,1,1pm,31,0.9886366724967957,0.977528750896454,1651493,3967,2606,285934
unet,rois,binary,1,2pm,31,0.9879910945892334,0.976267158985138,1651452,4008,2935,285605
unet,rois,binary,1,3pm,31,0.9874424934387208,0.9751964807510376,1651179,4281,2982,285558
unet,rois,binary,1,4pm,31,0.9869190454483032,0.9741758704185486,1651018,4442,3124,285416
unet,rois,binary,1,5pm,31,0.9872400164604188,0.974801540374756,1650887,4573,2813,285727
unet,rois,binary,1,6pm,31,0.987086296081543,0.97450190782547,1650998,4462,3009,285531
unet,rois,binary,1,7pm,31,0.9885493516921996,0.9773579239845276,1650917,4543,2093,286447
unet,rois,binary,1,8pm,31,0.9878645539283752,0.9760201573371888,1650712,4748,2285,286255
unet,rois,binary,1,8am,32,0.9891980886459352,0.97862708568573,1620553,4373,2540,316534
unet,rois,binary,1,9am,32,0.9885599613189696,0.9773787260055542,1620190,4736,2589,316485
unet,rois,binary,1,10am,32,0.9931912422180176,0.9864745140075684,1623050,1876,2465,316609
unet,rois,binary,1,11am,32,0.992537796497345,0.9851861596107484,1623017,1909,2846,316228
unet,rois,binary,1,12pm,32,0.992479145526886,0.985070526599884,1623158,1768,3022,316052
unet,rois,binary,1,1pm,32,0.992171823978424,0.9844653010368348,1622977,1949,3038,316036
unet,rois,binary,1,2pm,32,0.99193674325943,0.984002411365509,1622451,2475,2669,316405
unet,rois,binary,1,3pm,32,0.9900521636009216,0.9803003072738647,1620797,4129,2238,316836
unet,rois,binary,1,4pm,32,0.9889375567436218,0.9781171679496764,1619773,5153,1942,317132
unet,rois,binary,1,5pm,32,0.987464964389801,0.9752402305603028,1619320,5606,2433,316641
unet,rois,binary,1,6pm,32,0.9888002276420592,0.9778485298156738,1619823,5103,2078,316996
unet,rois,binary,1,7pm,32,0.9900490045547484,0.9802941679954528,1620492,4434,1941,317133
unet,rois,binary,1,8pm,32,0.9885601997375488,0.9773791432380676,1619521,5405,1935,317139
unet,rois,binary,1,8am,33,0.9901059865951538,0.9804058074951172,1592467,4065,2823,344645
unet,rois,binary,1,9am,33,0.988675892353058,0.9776054620742798,1591593,4939,2953,344515
unet,rois,binary,1,10am,33,0.9909372329711914,0.9820372462272644,1593219,3313,2988,344480
unet,rois,binary,1,11am,33,0.9907856583595276,0.981739580631256,1593460,3072,3329,344139
unet,rois,binary,1,12pm,33,0.9910455346107484,0.9822499752044678,1593916,2616,3598,343870
unet,rois,binary,1,1pm,33,0.9905605316162108,0.9812976121902466,1593456,3076,3480,343988
unet,rois,binary,1,2pm,33,0.9906686544418336,0.9815098643302916,1593327,3205,3279,344189
unet,rois,binary,1,3pm,33,0.9894925951957704,0.9792037010192872,1592832,3700,3603,343865
unet,rois,binary,1,4pm,33,0.9890978336334229,0.9784307479858398,1591878,4654,2941,344527
unet,rois,binary,1,5pm,33,0.9883146286010742,0.9768992066383362,1591718,4814,3324,344144
unet,rois,binary,1,6pm,33,0.9891483187675476,0.9785296320915222,1592166,4366,3188,344280
unet,rois,binary,1,7pm,33,0.9889614582061768,0.9781639575958252,1591967,4565,3122,344346
unet,rois,binary,1,8pm,33,0.9890777468681335,0.9783915281295776,1592008,4524,3082,344386
unet,rois,binary,1,9am,34,0.9889119863510132,0.97806715965271,1571226,4974,3202,364598
unet,rois,binary,1,10am,34,0.991237998008728,0.9826281666755676,1573112,3088,3355,364445
unet,rois,binary,1,11am,34,0.9919076561927797,0.9839451909065248,1573457,2743,3206,364594
unet,rois,binary,1,12pm,34,0.9903992414474488,0.9809810519218444,1573212,2988,4064,363736
unet,rois,binary,1,1pm,34,0.9902858138084412,0.9807584881782532,1572511,3689,3459,364341
unet,rois,binary,1,2pm,34,0.9911500811576844,0.9824554920196532,1572830,3370,3142,364658
unet,rois,binary,1,3pm,34,0.9902081489562988,0.9806062579154968,1572128,4072,3140,364660
unet,rois,binary,1,4pm,34,0.9900900721549988,0.9803746342658995,1572185,4015,3282,364518
unet,rois,binary,1,5pm,34,0.9900715947151184,0.9803383350372314,1572261,3939,3370,364430
unet,rois,binary,1,6pm,34,0.9905440807342528,0.9812653064727784,1572176,4024,2942,364858
unet,rois,binary,1,7pm,34,0.9905691146850586,0.981314480304718,1571947,4253,2699,365101
unet,rois,binary,1,8pm,34,0.9899242520332336,0.98004949092865,1571929,4271,3152,364648
unet,rois,binary,1,8am,35,0.9892169833183287,0.9786641001701356,1541252,5967,2626,394155
unet,rois,binary,1,9am,35,0.9901700019836426,0.9805313944816588,1542276,4943,2878,393903
unet,rois,binary,1,10am,35,0.9917304515838624,0.9835965633392334,1543413,3806,2765,394016
unet,rois,binary,1,11am,35,0.992975413799286,0.9860488772392272,1544463,2756,2818,393963
unet,rois,binary,1,12pm,35,0.9924103617668152,0.9849350452423096,1544264,2955,3067,393714
unet,rois,binary,1,1pm,35,0.9913132190704346,0.9827761054039,1543394,3825,3075,393706
unet,rois,binary,1,2pm,35,0.9903571009635924,0.9808984398841858,1542567,4652,3016,393765
unet,rois,binary,1,3pm,35,0.9901056289672852,0.9804052114486694,1542159,5060,2814,393967
unet,rois,binary,1,4pm,35,0.9897646307945251,0.9797366857528688,1541993,5226,2920,393861
unet,rois,binary,1,5pm,35,0.989485502243042,0.9791897535324096,1541794,5425,2945,393836
unet,rois,binary,1,6pm,35,0.9896160960197448,0.9794455766677856,1541702,5517,2752,394029
unet,rois,binary,1,7pm,35,0.9889880418777466,0.9782159328460692,1541366,5853,2918,393863
unet,rois,binary,1,8pm,35,0.9893922805786132,0.9790072441101074,1541052,6167,2292,394489
unet,rois,binary,1,9am,36,0.9888545870780944,0.9779548645019532,1507623,6254,3366,426757
unet,rois,binary,1,10am,36,0.9919567108154296,0.9840418100357056,1510053,3824,3101,427022
unet,rois,binary,1,11am,36,0.99167662858963,0.9834906458854676,1510246,3631,3530,426593
unet,rois,binary,1,12pm,36,0.990959405899048,0.9820808172225952,1509717,4160,3622,426501
unet,rois,binary,1,1pm,36,0.9902645349502563,0.9807167649269104,1508751,5126,3267,426856
unet,rois,binary,1,2pm,36,0.9900301694869996,0.9802571535110474,1508399,5478,3122,427001
unet,rois,binary,1,3pm,36,0.9897330403327942,0.979674756526947,1508040,5837,3024,427099
unet,rois,binary,1,4pm,36,0.989377498626709,0.9789782762527466,1508213,5664,3497,426626
unet,rois,binary,1,5pm,36,0.9893166422843932,0.9788591265678406,1507784,6093,3129,426994
unet,rois,binary,1,6pm,36,0.9896030426025392,0.979420006275177,1508188,5689,3280,426843
unet,rois,binary,1,7pm,36,0.9895905256271362,0.9793955087661744,1508318,5559,3418,426705
unet,rois,binary,1,8pm,36,0.989726424217224,0.9796618223190308,1507579,6298,2578,427545
unet,rois,binary,1,8am,37,0.9902562499046326,0.9807005524635316,1475903,5688,3346,459063
unet,rois,binary,1,9am,37,0.9894015192985536,0.9790253639221193,1475577,6014,3811,458598
unet,rois,binary,1,10am,37,0.9908060431480408,0.9817796349525452,1476446,5145,3374,459035
unet,rois,binary,1,11am,37,0.9908555150032043,0.9818767309188844,1477141,4450,4011,458398
unet,rois,binary,1,12pm,37,0.990928053855896,0.982019305229187,1477111,4480,3915,458494
unet,rois,binary,1,1pm,37,0.9911500215530396,0.982455313205719,1477534,4057,4127,458282
unet,rois,binary,1,2pm,37,0.9908905029296876,0.9819454550743104,1477303,4288,4138,458271
unet,rois,binary,1,3pm,37,0.990050971508026,0.9802979230880736,1476334,5257,3957,458452
unet,rois,binary,1,4pm,37,0.989894688129425,0.9799915552139282,1475698,5893,3477,458932
unet,rois,binary,1,5pm,37,0.98989337682724,0.9799890518188475,1475557,6034,3340,459069
unet,rois,binary,1,6pm,37,0.989175260066986,0.9785823822021484,1475040,6551,3493,458916
unet,rois,binary,1,7pm,37,0.9893414974212646,0.9789077639579772,1474775,6816,3081,459328
unet,rois,binary,1,8pm,37,0.9892440438270568,0.978717029094696,1475034,6557,3424,458985
unet,rois,binary,1,8am,38,0.9902536273002625,0.9806954264640808,1445620,6238,3383,488759
unet,rois,binary,1,9am,38,0.9898518919944764,0.9799076914787292,1445301,6557,3463,488679
unet,rois,binary,1,10am,38,0.9909201860427856,0.9820037484169006,1446340,5518,3438,488704
unet,rois,binary,1,11am,38,0.991872012615204,0.9838751554489136,1447686,4172,3831,488311
unet,rois,binary,1,12pm,38,0.9919483661651612,0.9840253591537476,1447714,4144,3784,488358
unet,rois,binary,1,1pm,38,0.9918937683105468,0.9839178323745728,1447984,3874,4103,488039
unet,rois,binary,1,2pm,38,0.9917152523994446,0.9835666418075562,1447206,4652,3512,488630
unet,rois,binary,1,3pm,38,0.9913139939308168,0.9827775359153748,1446916,4942,3619,488523
unet,rois,binary,1,4pm,38,0.9909716844558716,0.9821048974990844,1446154,5704,3205,488937
unet,rois,binary,1,5pm,38,0.989694356918335,0.9795989990234376,1445740,6118,4047,488095
unet,rois,binary,1,6pm,38,0.989897608757019,0.9799972772598268,1445468,6390,3582,488560
unet,rois,binary,1,7pm,38,0.9909886121749878,0.9821381568908693,1445675,6183,2718,489424
unet,rois,binary,1,8pm,38,0.9902803301811218,0.9807478189468384,1445148,6710,2894,489248
unet,rois,binary,1,9am,39,0.9901819229125975,0.9805547595024108,1416724,6283,3970,517023
unet,rois,binary,1,10am,39,0.9905221462249756,0.9812222123146056,1416621,6386,3517,517476
unet,rois,binary,1,11am,39,0.9905675053596495,0.9813113212585448,1416996,6011,3838,517155
unet,rois,binary,1,12pm,39,0.990494966506958,0.9811689853668212,1417104,5903,4019,516974
unet,rois,binary,1,1pm,39,0.9908380508422852,0.9818424582481384,1417442,5565,3996,516997
unet,rois,binary,1,2pm,39,0.9901594519615172,0.9805106520652772,1416481,6526,3755,517238
unet,rois,binary,1,3pm,39,0.9899943470954896,0.9801868796348572,1416773,6234,4212,516781
unet,rois,binary,1,4pm,39,0.9903957843780518,0.98097425699234,1416714,6293,3739,517254
unet,rois,binary,1,5pm,39,0.99038165807724,0.9809466004371644,1416693,6314,3733,517260
unet,rois,binary,1,6pm,39,0.9900828003883362,0.9803603291511536,1416394,6613,3749,517244
unet,rois,binary,1,8am,40,0.9899446964263916,0.9800896048545836,1394890,7399,3534,538177
unet,rois,binary,1,8am,41,0.8618456721305847,0.7572309374809265,1941891,63,449,1597
unet,rois,binary,1,9am,41,0.8873276114463806,0.7974742650985718,1941862,92,341,1705
unet,rois,binary,1,10am,41,0.9055916666984558,0.8274714946746826,1941896,58,305,1741
unet,rois,binary,1,11am,41,0.885072648525238,0.7938388586044312,1941890,64,371,1675
unet,rois,binary,1,12pm,41,0.9013791084289552,0.8204642534255981,1941889,65,314,1732
unet,rois,binary,1,1pm,41,0.8829928636550903,0.7904987931251526,1941895,59,382,1664
unet,rois,binary,1,2pm,41,0.9130100011825562,0.8399433493614197,1941882,72,267,1779
unet,rois,binary,1,3pm,41,0.9076763391494752,0.830959141254425,1941894,60,296,1750
unet,rois,binary,1,4pm,41,0.903159499168396,0.8234192132949829,1941865,89,288,1758
unet,rois,binary,1,5pm,41,0.8887113928794861,0.7997124791145325,1941913,41,377,1669
unet,rois,binary,1,6pm,41,0.8939512968063354,0.8082386255264282,1941888,66,339,1707
unet,rois,binary,1,7pm,41,0.9045147895812988,0.8256750106811523,1941889,65,303,1743
unet,rois,binary,1,8pm,41,0.8896443247795105,0.8012247085571289,1941877,77,345,1701
unet,rois,binary,1,8am,42,0.909144937992096,0.8334240913391113,1934821,438,1091,7650
unet,rois,binary,1,9am,42,0.9065166115760804,0.8290172219276428,1934771,488,1090,7651
unet,rois,binary,1,10am,42,0.9165471196174622,0.8459501266479492,1934938,321,1075,7666
unet,rois,binary,1,11am,42,0.9136372208595276,0.8410055637359619,1935050,209,1214,7527
unet,rois,binary,1,12pm,42,0.9150523543357848,0.8434069156646729,1934983,276,1136,7605
unet,rois,binary,1,1pm,42,0.91262948513031,0.8392994999885559,1934921,338,1121,7620
unet,rois,binary,1,2pm,42,0.9061496257781982,0.828403651714325,1934973,286,1263,7478
unet,rois,binary,1,3pm,42,0.9075000286102296,0.8306636214256287,1934823,436,1118,7623
unet,rois,binary,1,4pm,42,0.9164282083511353,0.8457475304603577,1934723,536,895,7846
unet,rois,binary,1,5pm,42,0.9060661792755128,0.8282641768455505,1934794,465,1116,7625
unet,rois,binary,1,6pm,42,0.9152542352676392,0.84375,1934816,443,992,7749
unet,rois,binary,1,7pm,42,0.9234346747398376,0.8577600121498108,1934741,518,799,7942
unet,rois,binary,1,8pm,42,0.9291192293167114,0.8676215410232544,1934784,475,745,7996
unet,rois,binary,1,8am,43,0.9565263390541076,0.9166750907897948,1914345,854,1617,27184
unet,rois,binary,1,9am,43,0.9453285336494446,0.8963251113891602,1914176,1023,2069,26732
unet,rois,binary,1,10am,43,0.9576815366744996,0.9187993407249452,1914616,583,1803,26998
unet,rois,binary,1,11am,43,0.9556273818016052,0.9150253534317015,1914603,596,1902,26899
unet,rois,binary,1,12pm,43,0.9533534049987792,0.9108646512031556,1914427,772,1864,26937
unet,rois,binary,1,1pm,43,0.9529038667678832,0.9100443124771118,1914441,758,1901,26900
unet,rois,binary,1,2pm,43,0.9518678784370422,0.908156394958496,1914330,869,1856,26945
unet,rois,binary,1,3pm,43,0.9534357786178588,0.9110150933265686,1914141,1058,1599,27202
unet,rois,binary,1,4pm,43,0.9558826088905334,0.9154934287071228,1914168,1031,1490,27311
unet,rois,binary,1,5pm,43,0.9486225247383118,0.9022663831710817,1913908,1291,1650,27151
unet,rois,binary,1,6pm,43,0.9561241269111632,0.9159365892410278,1914094,1105,1409,27392
unet,rois,binary,1,7pm,43,0.9553306698799132,0.9144814014434814,1914065,1134,1426,27375
unet,rois,binary,1,8pm,43,0.9543673396110536,0.9127176403999328,1913845,1354,1278,27523
unet,rois,binary,1,8am,44,0.9598361849784852,0.922774076461792,1901074,1249,2066,39611
unet,rois,binary,1,9am,44,0.9580553770065308,0.9194877743721008,1901050,1273,2185,39492
unet,rois,binary,1,10am,44,0.9632473587989808,0.9291004538536072,1901334,989,2036,39641
unet,rois,binary,1,11am,44,0.9613215327262878,0.9255236983299256,1901275,1048,2134,39543
unet,rois,binary,1,12pm,44,0.9601750373840332,0.923400580883026,1900984,1339,1956,39721
unet,rois,binary,1,1pm,44,0.962577223777771,0.927854299545288,1901170,1153,1937,39740
unet,rois,binary,1,2pm,44,0.9589754343032836,0.921184241771698,1901204,1119,2254,39423
unet,rois,binary,1,3pm,44,0.962298572063446,0.9273366332054138,1901021,1302,1821,39856
unet,rois,binary,1,4pm,44,0.9651826620101928,0.932708203792572,1901023,1300,1592,40085
unet,rois,binary,1,5pm,44,0.960092544555664,0.923248052597046,1900848,1475,1837,39840
unet,rois,binary,1,6pm,44,0.9650970101356506,0.9325483441352844,1900858,1465,1445,40232
unet,rois,binary,1,7pm,44,0.9631256461143494,0.9288739562034608,1900795,1528,1545,40132
unet,rois,binary,1,8pm,44,0.9646850228309632,0.9317792654037476,1900758,1565,1385,40292
unet,rois,binary,1,8am,45,0.9698858857154846,0.9415324926376344,1883197,1540,2015,57248
unet,rois,binary,1,9am,45,0.9681482315063475,0.9382628798484802,1883210,1527,2226,57037
unet,rois,binary,1,10am,45,0.97024267911911,0.9422051310539246,1883441,1296,2204,57059
unet,rois,binary,1,11am,45,0.9711769223213196,0.9439688324928284,1883373,1364,2033,57230
unet,rois,binary,1,12pm,45,0.9722883701324464,0.9460711479187012,1883346,1391,1880,57383
unet,rois,binary,1,1pm,45,0.9721450805664062,0.9457998871803284,1883502,1235,2044,57219
unet,rois,binary,1,2pm,45,0.9718148112297058,0.9451748728752136,1883608,1129,2182,57081
unet,rois,binary,1,3pm,45,0.9714828133583068,0.9445470571517944,1883354,1383,1980,57283
unet,rois,binary,1,4pm,45,0.9736594557762146,0.9486709833145142,1883430,1307,1802,57461
unet,rois,binary,1,5pm,45,0.9700170159339904,0.941779613494873,1883145,1592,1951,57312
unet,rois,binary,1,6pm,45,0.9737505912780762,0.9488440155982972,1883186,1551,1560,57703
unet,rois,binary,1,7pm,45,0.9727287292480468,0.9469054341316224,1883184,1553,1676,57587
unet,rois,binary,1,8pm,45,0.971798300743103,0.9451435804367064,1883132,1605,1734,57529
unet,rois,binary,1,8am,46,0.9674900770187378,0.937027394771576,1870603,2035,2587,68775
unet,rois,binary,1,9am,46,0.9695995450019836,0.9409930109977722,1870585,2053,2279,69083
unet,rois,binary,1,10am,46,0.975018322467804,0.9512543678283693,1871255,1383,2163,69199
unet,rois,binary,1,11am,46,0.9730237126350404,0.9474645853042604,1871211,1427,2397,68965
unet,rois,binary,1,12pm,46,0.9732297658920288,0.947855532169342,1871279,1359,2433,68929
unet,rois,binary,1,1pm,46,0.9732847809791564,0.9479597806930542,1871287,1351,2433,68929
unet,rois,binary,1,2pm,46,0.9746244549751282,0.9505048394203186,1871306,1332,2266,69096
unet,rois,binary,1,3pm,46,0.973707675933838,0.9487625360488892,1870948,1690,2053,69309
unet,rois,binary,1,4pm,46,0.9738028645515442,0.948943257331848,1870944,1694,2036,69326
unet,rois,binary,1,5pm,46,0.9730811715126038,0.9475736021995544,1870888,1750,2083,69279
unet,rois,binary,1,6pm,46,0.969839096069336,0.9414442777633668,1870634,2004,2292,69070
unet,rois,binary,1,7pm,46,0.9693590998649596,0.940540075302124,1870606,2032,2332,69030
unet,rois,binary,1,8pm,46,0.9696344137191772,0.9410585761070251,1870639,1999,2325,69037
unet,rois,binary,1,8am,47,0.9705293774604796,0.942746102809906,1856006,2333,2705,82956
unet,rois,binary,1,9am,47,0.96967214345932,0.9411296248435974,1856061,2278,2899,82762
unet,rois,binary,1,10am,47,0.9726145267486572,0.9466890096664428,1856232,2107,2572,83089
unet,rois,binary,1,11am,47,0.9725450277328492,0.946557343006134,1856205,2134,2558,83103
unet,rois,binary,1,12pm,47,0.9723371863365172,0.9461635947227478,1856457,1882,2831,82830
unet,rois,binary,1,1pm,47,0.975039541721344,0.9512948393821716,1856576,1763,2495,83166
unet,rois,binary,1,2pm,47,0.9765498042106628,0.9541742205619812,1856822,1517,2478,83183
unet,rois,binary,1,3pm,47,0.9760339856147766,0.9531897902488708,1856690,1649,2438,83223
unet,rois,binary,1,4pm,47,0.9753700494766236,0.951924204826355,1856534,1805,2400,83261
unet,rois,binary,1,5pm,47,0.9709662795066832,0.9435709714889526,1856102,2237,2723,82938
unet,rois,binary,1,6pm,47,0.9752265214920044,0.951650857925415,1856077,2262,1989,83672
unet,rois,binary,1,7pm,47,0.971995174884796,0.9455162286758424,1856139,2200,2587,83074
unet,rois,binary,1,8pm,47,0.9705565571784972,0.9427973628044128,1856032,2307,2725,82936
unet,rois,binary,1,8am,48,0.9761909246444702,0.9534893035888672,1840970,2176,2616,98238
unet,rois,binary,1,9am,48,0.9778435826301576,0.9566476941108704,1841145,2001,2458,98396
unet,rois,binary,1,10am,48,0.9794601202011108,0.959747076034546,1841200,1946,2192,98662
unet,rois,binary,1,11am,48,0.9798648357391356,0.9605244994163512,1841050,2096,1968,98886
unet,rois,binary,1,12pm,48,0.9783150553703308,0.957550585269928,1840889,2257,2120,98734
unet,rois,binary,1,1pm,48,0.9772332906723022,0.95548015832901,1840855,2291,2301,98553
unet,rois,binary,1,2pm,48,0.9769423604011536,0.9549240469932556,1840752,2394,2260,98594
unet,rois,binary,1,3pm,48,0.952562928199768,0.9094225764274596,1840663,2483,6877,93977
unet,rois,binary,1,5pm,48,0.9783648252487184,0.9576459527015686,1840893,2253,2114,98740
unet,rois,binary,1,6pm,48,0.9777564406394958,0.956480860710144,1840850,2296,2193,98661
unet,rois,binary,1,7pm,48,0.9780190587043762,0.9569836258888244,1840830,2316,2122,98732
unet,rois,binary,1,8pm,48,0.9781517386436462,0.9572377800941468,1840895,2251,2158,98696
unet,rois,binary,1,8am,49,0.9747050404548644,0.9506582021713256,1823899,3133,2793,114175
unet,rois,binary,1,9am,49,0.97493314743042,0.95109224319458,1823835,3197,2680,114288
unet,rois,binary,1,10am,49,0.9743565320968628,0.9499953985214232,1824351,2681,3302,113666
unet,rois,binary,1,11am,49,0.9796910285949708,0.9601905345916748,1824556,2476,2279,114689
unet,rois,binary,1,12pm,49,0.9759416580200196,0.9530137181282043,1824263,2769,2857,114111
unet,rois,binary,1,1pm,49,0.9787687063217164,0.9584201574325562,1824495,2537,2432,114536
unet,rois,binary,1,2pm,49,0.9786570072174072,0.958206057548523,1824533,2499,2494,114474
unet,rois,binary,1,3pm,49,0.9777998328208924,0.9565638899803162,1824399,2633,2562,114406
unet,rois,binary,1,4pm,49,0.9774227738380432,0.9558425545692444,1824360,2672,2611,114357
unet,rois,binary,1,5pm,49,0.9737675189971924,0.9488762021064758,1823919,3113,3026,113942
unet,rois,binary,1,6pm,49,0.9759984016418456,0.9531220197677612,1824029,3003,2621,114347
unet,rois,binary,1,7pm,49,0.976605236530304,0.9542800784111024,1823746,3286,2212,114756
unet,rois,binary,1,8pm,49,0.9765677452087402,0.9542084336280824,1823694,3338,2171,114797
unet,rois,binary,1,8am,50,0.9787173867225648,0.958321750164032,1807214,2930,2771,131085
unet,rois,binary,1,9am,50,0.9785425662994384,0.9579866528511048,1806615,3529,2243,131613
unet,rois,binary,1,11am,50,0.9767433404922484,0.9545437693595886,1806967,3177,3052,130804
unet,rois,binary,1,12pm,50,0.977713942527771,0.9563995599746704,1807006,3138,2835,131021
unet,rois,binary,1,1pm,50,0.9765924215316772,0.9542555809020996,1806628,3516,2768,131088
unet,rois,binary,1,2pm,50,0.9777374863624572,0.9564446210861206,1807002,3142,2825,131031
