CNN Model,Input Type,Target Type,Trial,Day,Hour,Class 0 F1 Score,Class 1 F1 Score,Class 2 F1 Score,Class 3 F1 Score,Class 4 F1 Score,Class 5 F1 Score,Class 6 F1 Score,Class 0 Jaccard Index,Class 1 Jaccard Index,Class 2 Jaccard Index,Class 3 Jaccard Index,Class 4 Jaccard Index,Class 5 Jaccard Index,Class 6 Jaccard Index
unet,rois,multiclass,1,2,8pm,0.9614419937133788,0.8594582080841064,0.7432072758674622,0.1304073631763458,0.0,1.0,1.0,0.9257469773292542,0.7535525560379028,0.5913522839546204,0.0697517544031143,0.0,1.0,1.0
unet,rois,multiclass,1,3,8am,0.961830735206604,0.8642309904098511,0.7274951934814453,0.2428111284971237,0.0,1.0,0.0,0.9264681339263916,0.7609214186668396,0.5717032551765442,0.1381815820932388,0.0,1.0,0.0
unet,rois,multiclass,1,3,9am,0.9571704864501952,0.8513676524162292,0.8743373155593872,0.4161688685417175,0.0,1.0,1.0,0.9178590178489684,0.7412012219429016,0.7767312526702881,0.2627608776092529,0.0,1.0,1.0
unet,rois,multiclass,1,3,10am,0.9508143663406372,0.8345000147819519,0.8909049034118652,0.464805543422699,0.0,1.0,0.0,0.9062402844429016,0.7160016894340515,0.8032718896865845,0.3027665615081787,0.0,1.0,0.0
unet,rois,multiclass,1,3,11am,0.9082040786743164,0.7382925152778625,0.8639605045318604,0.3455558717250824,0.0,0.0,0.0,0.8318442106246948,0.5851535201072693,0.7605021595954895,0.2088652551174163,0.0,0.0,0.0
unet,rois,multiclass,1,3,12pm,0.8650745749473572,0.6669682860374451,0.8378939628601074,0.3523842096328735,0.0,1.0,0.0,0.7622302770614624,0.5003393888473511,0.7210133075714111,0.2138752341270446,0.0,1.0,0.0
unet,rois,multiclass,1,3,1pm,0.8190498948097229,0.6081463694572449,0.8357757925987244,0.3168001174926758,0.0,1.0,0.0,0.6935516595840454,0.4369326829910278,0.7178821563720703,0.1882130056619644,0.0,1.0,0.0
unet,rois,multiclass,1,3,2pm,0.7706189751625061,0.5601432919502258,0.8395144939422607,0.27168670296669,0.0,1.0,0.0,0.6268349289894104,0.3890271186828613,0.7234165668487549,0.1571975946426391,0.0,1.0,0.0
unet,rois,multiclass,1,3,3pm,0.9556462168693542,0.8469635844230652,0.6514054536819458,0.1858390271663665,0.0,1.0,0.0,0.9150598049163818,0.7345505952835083,0.4830254316329956,0.1024380028247833,0.0,1.0,0.0
unet,rois,multiclass,1,3,4pm,0.6553723812103271,0.4814107418060303,0.7052772045135498,0.1949734687805175,0.0,1.0,0.0,0.4874006509780884,0.3170118331909179,0.5447322130203247,0.1080169603228569,0.0,1.0,0.0
unet,rois,multiclass,1,3,5pm,0.95461106300354,0.841759443283081,0.7520101070404053,0.315020740032196,0.0,1.0,0.0,0.9131634831428528,0.7267570495605469,0.6025770902633667,0.1869582235813141,0.0,1.0,0.0
unet,rois,multiclass,1,3,6pm,0.9627439975738524,0.8667028546333313,0.6924038529396057,0.2553611695766449,0.0,1.0,0.0,0.9281643033027648,0.7647622227668762,0.5295242667198181,0.146369069814682,0.0,1.0,0.0
unet,rois,multiclass,1,3,7pm,0.9601067900657654,0.8597449660301208,0.7962197661399841,0.3399843871593475,0.0,1.0,0.0,0.9232744574546814,0.753993570804596,0.6614328026771545,0.2048079520463943,0.0,1.0,0.0
unet,rois,multiclass,1,3,8pm,0.9598257541656494,0.8580272793769836,0.628424346446991,0.1697178483009338,0.0,1.0,0.0,0.9227548241615297,0.7513552904129028,0.4581769704818725,0.0927276909351348,0.0,1.0,0.0
unet,rois,multiclass,1,4,8am,0.9665753841400146,0.8795331716537476,0.8746283054351807,0.539251983165741,0.1834840923547744,0.0,1.0,0.9353129267692566,0.784970223903656,0.7771905660629272,0.3691615164279938,0.101008802652359,0.0,1.0
unet,rois,multiclass,1,4,9am,0.966726541519165,0.8801894187927246,0.8644822239875793,0.4613383710384369,0.2193004786968231,0.0,0.0,0.9355959892272948,0.7860163450241089,0.7613109946250916,0.2998309433460235,0.1231541112065315,0.0,0.0
unet,rois,multiclass,1,4,10am,0.9616765975952148,0.8658265471458435,0.8754476308822632,0.5244244933128357,0.2270892113447189,0.0,0.0,0.9261821508407592,0.7633987665176392,0.7784854173660278,0.355403333902359,0.1280883401632309,0.0,0.0
unet,rois,multiclass,1,4,11am,0.9565247893333436,0.8513035774230957,0.8912326097488403,0.5535326600074768,0.2272804528474807,0.0,0.0,0.9166722893714904,0.741104006767273,0.8038048148155212,0.3826789855957031,0.128210037946701,0.0,0.0
unet,rois,multiclass,1,4,12pm,0.9494430422782898,0.832373857498169,0.8754439949989319,0.4943521618843078,0.1282222270965576,0.0,0.0,0.9037520885467528,0.7128770351409912,0.7784796953201294,0.328331857919693,0.0685029104351997,0.0,0.0
unet,rois,multiclass,1,4,1pm,0.919688642024994,0.7637067437171936,0.8816515207290649,0.4541418254375458,0.1317644566297531,0.0,0.0,0.8513181209564209,0.617739200592041,0.7883513569831848,0.2937797605991363,0.0705288276076316,0.0,0.0
unet,rois,multiclass,1,4,2pm,0.89584881067276,0.7182642221450806,0.853997528553009,0.4429676234722137,0.1229139044880867,0.0,1.0,0.8113461136817932,0.5603839755058289,0.7451969385147095,0.2844948172569275,0.0654812306165695,0.0,1.0
unet,rois,multiclass,1,4,3pm,0.9646322727203368,0.8742834329605103,0.818018913269043,0.395838052034378,0.104941725730896,0.0,0.0,0.9316808581352234,0.7766461372375488,0.6920744776725769,0.246756911277771,0.0553765185177326,0.0,0.0
unet,rois,multiclass,1,4,4pm,0.8913782238960266,0.7108777165412903,0.7777878642082214,0.3749141097068786,0.110336996614933,0.0,0.0,0.8040418028831482,0.5514432191848755,0.6363771557807922,0.2307041883468628,0.058389775454998,0.0,0.0
unet,rois,multiclass,1,4,5pm,0.9624993205070496,0.8668457865715027,0.8046721816062927,0.3917089700698852,0.1204355508089065,0.0,1.0,0.9277096390724182,0.7649848461151123,0.6731811761856079,0.2435560226440429,0.0640763118863105,0.0,1.0
unet,rois,multiclass,1,4,6pm,0.9652139544487,0.8768082857131958,0.6599480509757996,0.2390574961900711,0.1151542216539383,0.0,0.0,0.9327666759490968,0.7806399464607239,0.4924794435501098,0.1357554197311401,0.0610947720706462,0.0,0.0
unet,rois,multiclass,1,4,7pm,0.9639428853988647,0.8712772130966187,0.6053715348243713,0.3255526721477508,0.2328480333089828,0.0,0.0,0.930395483970642,0.7719142436981201,0.4340737164020538,0.194423958659172,0.1317645758390426,0.0,0.0
unet,rois,multiclass,1,4,8pm,0.9621481895446776,0.8677586913108826,0.5990918874740601,0.1862782835960388,0.10843475908041,0.0,1.0,0.9270573854446412,0.7664079070091248,0.4276454150676727,0.102704994380474,0.0573254153132438,0.0,1.0
unet,rois,multiclass,1,5,8am,0.96721214056015,0.8833580613136292,0.8650094866752625,0.463162213563919,0.2431845068931579,0.0,1.0,0.9365060925483704,0.7910844683647156,0.7621292471885681,0.3013735115528106,0.1384234726428985,0.0,1.0
unet,rois,multiclass,1,5,9am,0.9666831493377686,0.8820834755897522,0.8686653971672058,0.4648680984973907,0.2095174193382263,0.0,1.0,0.935514748096466,0.7890422940254211,0.7678236365318298,0.3028196394443512,0.1170172914862632,0.0,1.0
unet,rois,multiclass,1,5,10am,0.9680199027061462,0.8867822885513306,0.8630788326263428,0.5226114392280579,0.1976834535598755,0.0,0.0,0.9380218386650084,0.7965937256813049,0.7591369152069092,0.3537400364875793,0.109682984650135,0.0,0.0
unet,rois,multiclass,1,5,11am,0.9680784344673156,0.886378288269043,0.8596969842910767,0.4820052981376648,0.2174344956874847,0.0,1.0,0.9381317496299744,0.7959420084953308,0.7539197206497192,0.3175276517868042,0.1219784021377563,0.0,1.0
unet,rois,multiclass,1,5,12pm,0.9682076573371888,0.8871700167655945,0.8641923069953918,0.5124453902244568,0.2460314631462097,0.0,1.0,0.9383744597434998,0.7972196936607361,0.7608614563941956,0.3444884717464447,0.1402713060379028,0.0,1.0
unet,rois,multiclass,1,5,1pm,0.9548373818397522,0.8488190174102783,0.8778740763664246,0.5134838223457336,0.2556991875171661,0.0,0.0,0.9135778546333312,0.7373462319374084,0.7823311686515808,0.3454276919364929,0.146591231226921,0.0,0.0
unet,rois,multiclass,1,5,2pm,0.935824453830719,0.8015199303627014,0.8544432520866394,0.4571510851383209,0.1899774074554443,0.0,0.0,0.8793891072273254,0.6687803268432617,0.7458759546279907,0.2963032126426697,0.1049585863947868,0.0,0.0
unet,rois,multiclass,1,5,3pm,0.9661946892738342,0.8804782629013062,0.830288827419281,0.4799626171588897,0.2123987376689911,0.0,0.0,0.934600293636322,0.7864770889282227,0.7098238468170166,0.3157570958137512,0.1188177317380905,0.0,0.0
unet,rois,multiclass,1,5,4pm,0.90970116853714,0.7471970915794373,0.8205411434173584,0.4187357425689697,0.172374352812767,0.0,0.0,0.8343595266342163,0.5964203476905823,0.6956928968429565,0.2648107409477234,0.0943160057067871,0.0,0.0
unet,rois,multiclass,1,5,5pm,0.9647811651229858,0.8762201070785522,0.8163893222808838,0.3951087594032287,0.1848679780960083,0.0,0.0,0.9319586753845216,0.7797079682350159,0.689744770526886,0.2461903542280197,0.1018482223153114,0.0,0.0
unet,rois,multiclass,1,5,6pm,0.966272234916687,0.8821945190429688,0.7892144918441772,0.3746838867664337,0.1845461875200271,0.0,0.0,0.9347453117370604,0.7892200350761414,0.6518202424049377,0.2305298596620559,0.1016529202461242,0.0,0.0
unet,rois,multiclass,1,5,7pm,0.969219446182251,0.890785813331604,0.802583634853363,0.3699428141117096,0.190197005867958,0.0,1.0,0.9402772188186646,0.803078293800354,0.6702628135681152,0.2269508093595504,0.1050926595926284,0.0,1.0
unet,rois,multiclass,1,5,8pm,0.9678558707237244,0.8861621618270874,0.8489695191383362,0.4819642603397369,0.2232749760150909,0.0,1.0,0.937713861465454,0.7955935001373291,0.737573504447937,0.3174920380115509,0.1256665885448455,0.0,1.0
unet,rois,multiclass,1,6,8am,0.9644982218742372,0.8745557069778442,0.8553875684738159,0.4984762966632843,0.2757106721401214,0.0954295843839645,0.0,0.9314307570457458,0.7770759463310242,0.7473163604736328,0.331980288028717,0.1598981469869613,0.0501055717468261,0.0
unet,rois,multiclass,1,6,9am,0.9609566330909728,0.8650307059288025,0.8559574484825134,0.4661536812782287,0.2986701130867004,0.1200065463781356,0.0,0.924847424030304,0.7621621489524841,0.7481867074966431,0.3039115965366363,0.1755509823560714,0.0638334900140762,0.0
unet,rois,multiclass,1,6,10am,0.9625924229621888,0.8714001774787903,0.8739820122718811,0.4973986744880676,0.269789844751358,0.1208541542291641,0.0,0.9278826117515564,0.7721073031425476,0.7761706113815308,0.3310250341892242,0.1559289395809173,0.0643133446574211,0.0
unet,rois,multiclass,1,6,11am,0.9612295627593994,0.8677979111671448,0.876081109046936,0.4874667227268219,0.2792319655418396,0.1093358397483825,0.0,0.9253531694412231,0.7664691209793091,0.7794878482818604,0.3222849369049072,0.1622717082500457,0.0578293278813362,0.0
unet,rois,multiclass,1,6,12pm,0.9599074721336364,0.8640604615211487,0.884419322013855,0.5182429552078247,0.2690845727920532,0.0818049237132072,0.0,0.9229058027267456,0.7606570720672607,0.7927883267402649,0.3497489392757416,0.1554579585790634,0.0426468253135681,0.0
unet,rois,multiclass,1,6,1pm,0.9555463790893556,0.8512843251228333,0.8937513828277588,0.5146676898002625,0.293352872133255,0.1070825606584549,0.0,0.9148768186569214,0.7410749197006226,0.8079118728637695,0.3465000092983246,0.1718884110450744,0.056570116430521,0.0
unet,rois,multiclass,1,6,2pm,0.9565550684928894,0.8543528318405151,0.8704894185066223,0.478085458278656,0.2630110383033752,0.0988935530185699,0.0,0.916727900505066,0.7457382082939148,0.7706784009933472,0.3141342401504516,0.1514177918434143,0.0520189441740512,0.0
unet,rois,multiclass,1,6,3pm,0.9677055478096008,0.8854014277458191,0.8286855816841125,0.4465937614440918,0.2330448031425476,0.0830787122249603,0.0,0.9374316930770874,0.7943680286407471,0.7074834704399109,0.2874931991100311,0.1318906098604202,0.0433396585285663,0.0
unet,rois,multiclass,1,6,4pm,0.9578576683998108,0.8582383990287781,0.8408964276313782,0.4382534921169281,0.2428712099790573,0.1123578995466232,0.0,0.9191235899925232,0.7516791820526123,0.7254713177680969,0.2806175649166107,0.1382204890251159,0.0595228858292102,0.0
unet,rois,multiclass,1,6,5pm,0.9674184918403624,0.8845279216766357,0.8414506316184998,0.4810130298137665,0.2565556764602661,0.0785703510046005,0.0,0.9368931651115416,0.792962908744812,0.7262967824935913,0.3166669905185699,0.1471544951200485,0.0408916100859642,0.0
unet,rois,multiclass,1,6,6pm,0.9666150212287904,0.8812347054481506,0.8444275259971619,0.4799858927726745,0.2467774152755737,0.091886319220066,0.0,0.9353871941566468,0.7876850962638855,0.7307438850402832,0.3157772719860077,0.1407564729452133,0.0481555797159671,0.0
unet,rois,multiclass,1,6,7pm,0.9665484428405762,0.8808240294456482,0.8352800011634827,0.4893229007720947,0.2549501955509186,0.1104492992162704,0.0,0.9352625012397766,0.7870290279388428,0.717150866985321,0.3239096403121948,0.146099105477333,0.0584526769816875,0.0
unet,rois,multiclass,1,6,8pm,0.9663092494010924,0.8793553113937378,0.8359448313713074,0.5123934149742126,0.2521498203277588,0.0897070616483688,0.0,0.9348146915435792,0.7846869826316833,0.7181316614151001,0.3444414734840393,0.1442628353834152,0.0469598472118377,0.0
unet,rois,multiclass,1,7,8am,0.9647248387336732,0.8752270340919495,0.8367106318473816,0.4655846953392029,0.2290768474340438,0.0768383964896202,0.0,0.9318535327911376,0.7781365513801575,0.7192626595497131,0.3034280836582184,0.1293544769287109,0.0399542078375816,0.0
unet,rois,multiclass,1,7,9am,0.9631300568580629,0.8708178400993347,0.852997899055481,0.4985247254371643,0.2320821732282638,0.109936349093914,0.0,0.9288822412490844,0.7711933851242065,0.743675947189331,0.3320232629776001,0.1312742978334427,0.0581654198467731,0.0
unet,rois,multiclass,1,7,10am,0.9656251668930054,0.8791640996932983,0.8584912419319153,0.4805830419063568,0.2414432913064956,0.1191091537475586,0.0,0.933535099029541,0.7843825817108154,0.7520671486854553,0.3162943720817566,0.1372962743043899,0.0633259266614914,0.0
unet,rois,multiclass,1,7,11am,0.9656224250793456,0.8794800043106079,0.8465549945831299,0.4845742583274841,0.2561306953430176,0.0993478894233703,0.0,0.9335298538208008,0.784885585308075,0.7339361310005188,0.3197611272335052,0.1468749344348907,0.0522704236209392,0.0
unet,rois,multiclass,1,7,12pm,0.9603289365768432,0.8646247982978821,0.8666333556175232,0.5186169147491455,0.2529463171958923,0.0664236098527908,0.0,0.9236854314804076,0.7615322470664978,0.7646539807319641,0.3500896692276001,0.1447845101356506,0.0343527197837829,0.0
unet,rois,multiclass,1,7,1pm,0.956772804260254,0.8545412421226501,0.8755947947502136,0.5106716156005859,0.2831673324108124,0.1169867068529129,0.0,0.9171279668807985,0.7460253238677979,0.7787182331085205,0.3428871929645538,0.164935901761055,0.0621273927390575,0.0
unet,rois,multiclass,1,7,2pm,0.9605603218078612,0.8667940497398376,0.8620132207870483,0.4669659733772278,0.2359777688980102,0.0963775366544723,0.0,0.9241135120391846,0.7649042010307312,0.7574896216392517,0.3046024739742279,0.1337725669145584,0.0506284907460212,0.0
unet,rois,multiclass,1,7,3pm,0.9662747979164124,0.8836403489112854,0.8554716110229492,0.4634299576282501,0.2438714206218719,0.0854189023375511,0.0,0.9347501397132874,0.7915374040603638,0.7474445700645447,0.3016002774238586,0.1388687640428543,0.0446149297058582,0.0
unet,rois,multiclass,1,7,4pm,0.9557698369026184,0.854422390460968,0.8647267818450928,0.5047624111175537,0.2321877628564834,0.093083806335926,0.0,0.9152865409851074,0.7458441853523254,0.7616904973983765,0.3375800549983978,0.1313418745994568,0.0488137900829315,0.0
unet,rois,multiclass,1,7,5pm,0.965401291847229,0.8791722059249878,0.8251815438270569,0.4250134825706482,0.2502559423446655,0.08856812864542,0.0,0.9331167340278624,0.7843954563140869,0.702390730381012,0.2698521316051483,0.1430243104696273,0.0463360100984573,0.0
unet,rois,multiclass,1,7,6pm,0.9659094214439392,0.8811322450637817,0.7082140445709229,0.3604978621006012,0.2155473828315735,0.0817105770111084,0.0,0.9340665936470032,0.7875213623046875,0.5482441186904907,0.2198825180530548,0.120791882276535,0.0425955429673194,0.0
unet,rois,multiclass,1,7,7pm,0.9659384489059448,0.8810052275657654,0.8221880197525024,0.4367600083351135,0.243910327553749,0.0942958891391754,0.0,0.9341208934783936,0.7873184084892273,0.698063850402832,0.2793940901756286,0.1388940066099167,0.0494808666408062,0.0
unet,rois,multiclass,1,7,8pm,0.966576337814331,0.8815330862998962,0.8366476893424988,0.5020580291748047,0.2529869079589844,0.0887441039085388,0.0,0.9353146553039552,0.7881619334220886,0.7191696763038635,0.3351652026176452,0.1448111087083816,0.0464323498308658,0.0
unet,rois,multiclass,1,8,8am,0.966671884059906,0.8836551308631897,0.8413107991218567,0.4564461708068847,0.2265664339065551,0.1509905308485031,0.0,0.9354936480522156,0.7915610671043396,0.7260884046554565,0.2957112193107605,0.127755805850029,0.0816602259874343,0.0
unet,rois,multiclass,1,8,9am,0.9659895300865172,0.8821885585784912,0.8561723828315735,0.4374041855335235,0.2624965310096741,0.1419364362955093,0.0,0.934216320514679,0.7892104983329773,0.7485151886940002,0.2799215316772461,0.1510768383741378,0.0763894394040107,0.0
unet,rois,multiclass,1,8,10am,0.9669713377952576,0.8860278129577637,0.858410656452179,0.4290098249912262,0.250859647989273,0.1177774518728256,0.0,0.9360547065734864,0.7953769564628601,0.7519435286521912,0.273082435131073,0.1434188336133957,0.062573604285717,0.0
unet,rois,multiclass,1,8,11am,0.9645891189575196,0.8798401355743408,0.8448089957237244,0.3863580822944641,0.2074529230594635,0.1188215613365173,0.0,0.9316003322601318,0.7854593992233276,0.7313154935836792,0.2394323498010635,0.1157308146357536,0.0631633624434471,0.0
unet,rois,multiclass,1,8,12pm,0.9646939635276794,0.8805208802223206,0.822486162185669,0.4071976542472839,0.2215360850095749,0.1204351186752319,0.0,0.9317959547042848,0.7865450978279114,0.6984938383102417,0.2556485533714294,0.1245659738779068,0.0640760660171508,0.0
unet,rois,multiclass,1,8,1pm,0.9623722434043884,0.8732287287712097,0.8418521881103516,0.4442252218723297,0.2329795062541961,0.123320385813713,0.0,0.9274734258651732,0.7749831080436707,0.726895272731781,0.2855331301689148,0.1318487823009491,0.0657120048999786,0.0
unet,rois,multiclass,1,8,2pm,0.9653042554855348,0.880445122718811,0.8155316114425659,0.3836005330085754,0.2107653468847274,0.1252091526985168,0.0,0.932935357093811,0.7864242792129517,0.688521146774292,0.2373179048299789,0.1177963763475418,0.0667856633663177,0.0
unet,rois,multiclass,1,8,3pm,0.932472825050354,0.8238013982772827,0.5861492156982422,0.3602864444255829,0.3510432243347168,0.2090208977460861,0.0,0.8734886050224304,0.7003931403160095,0.4145764410495758,0.2197252362966537,0.2128880620002746,0.1167076155543327,0.0
