CNN Model,Input Type,Target Type,Trial,Day,Hour,F1 Score,Jaccard Index,TP,FP,FN,TN
unet,rois,binary,1,1pm,24,0.9786254167556764,0.9581454396247864,1884795,1156,1322,56727
unet,rois,binary,1,2pm,24,0.9773683547973632,0.9557384252548218,1884829,1122,1497,56552
unet,rois,binary,1,3pm,24,0.9863718748092652,0.9731101393699646,1885093,858,726,57323
unet,rois,binary,1,4pm,24,0.9849501848220824,0.9703466296195984,1885086,865,882,57167
unet,rois,binary,1,5pm,24,0.98112815618515,0.9629554152488708,1884936,1015,1173,56876
unet,rois,binary,1,6pm,24,0.9839182496070862,0.9683455228805542,1885051,900,966,57083
unet,rois,binary,1,7pm,24,0.980857253074646,0.9624336361885072,1884665,1286,943,57106
unet,rois,binary,1,8am,25,0.9826658368110656,0.9659223556518556,1880498,1020,1144,61338
unet,rois,binary,1,9am,25,0.9823516011238098,0.965315282344818,1880485,1033,1170,61312
unet,rois,binary,1,10am,25,0.9835837483406068,0.96769779920578,1880444,1074,979,61503
unet,rois,binary,1,11am,25,0.9812118411064148,0.9631167054176332,1880394,1124,1222,61260
unet,rois,binary,1,12pm,25,0.9803321957588196,0.9614230394363404,1880672,846,1597,60885
unet,rois,binary,1,1pm,25,0.9844517707824708,0.9693796634674072,1880872,646,1287,61195
unet,rois,binary,1,2pm,25,0.991377592086792,0.9829025864601136,1881125,393,682,61800
unet,rois,binary,1,3pm,25,0.986557960510254,0.973472535610199,1880594,924,758,61724
unet,rois,binary,1,4pm,25,0.9911962151527404,0.982546091079712,1881378,140,953,61529
unet,rois,binary,1,5pm,25,0.9900138974189758,0.9802253246307372,1881243,275,966,61516
unet,rois,binary,1,6pm,25,0.989027976989746,0.97829407453537,1881160,358,1006,61476
unet,rois,binary,1,7pm,25,0.988830864429474,0.977908492088318,1881261,257,1129,61353
unet,rois,binary,1,8pm,25,0.9897875189781188,0.9797815680503844,1881285,233,1035,61447
unet,rois,binary,1,8am,26,0.984978973865509,0.9704024791717528,1877812,853,1106,64229
unet,rois,binary,1,9am,26,0.9857604503631592,0.9719207286834716,1877937,728,1127,64208
unet,rois,binary,1,10am,26,0.987178921699524,0.97468239068985,1878354,311,1351,63984
unet,rois,binary,1,11am,26,0.9878270626068116,0.9759469628334044,1878395,270,1308,64027
unet,rois,binary,1,12pm,26,0.990278422832489,0.9807440638542176,1878306,359,906,64429
unet,rois,binary,1,1pm,26,0.9910854697227478,0.9823284149169922,1878471,194,964,64371
unet,rois,binary,1,2pm,26,0.9889575839042664,0.978156328201294,1878489,176,1255,64080
unet,rois,binary,1,3pm,26,0.991824507713318,0.9837815761566162,1878519,146,916,64419
unet,rois,binary,1,4pm,26,0.9908176064491272,0.9818023443222046,1878497,168,1024,64311
unet,rois,binary,1,5pm,26,0.9878019690513612,0.9758979082107544,1878321,344,1239,64096
unet,rois,binary,1,6pm,26,0.9885547757148744,0.9773685932159424,1878339,326,1160,64175
unet,rois,binary,1,7pm,26,0.990456998348236,0.9810944199562072,1878411,254,986,64349
unet,rois,binary,1,8pm,26,0.9890869855880736,0.9784095883369446,1878369,296,1121,64214
unet,rois,binary,1,8am,27,0.9864622950553894,0.9732862114906312,1874710,635,1216,67439
unet,rois,binary,1,9am,27,0.984716534614563,0.969893217086792,1874215,1130,971,67684
unet,rois,binary,1,11am,27,0.9919273853302002,0.983984112739563,1875131,214,889,67766
unet,rois,binary,1,12pm,27,0.9898584485054016,0.9799205660820008,1875024,321,1064,67591
unet,rois,binary,1,1pm,27,0.9914849996566772,0.9831137657165528,1875068,277,887,67768
unet,rois,binary,1,3pm,27,0.9905983805656432,0.9813719391822816,1874857,488,800,67855
unet,rois,binary,1,4pm,27,0.9906885027885436,0.9815488457679749,1875007,338,935,67720
unet,rois,binary,1,5pm,27,0.9881081581115724,0.9764958620071412,1874693,652,977,67678
unet,rois,binary,1,6pm,27,0.9892881512641908,0.9788033366203308,1874791,554,913,67742
unet,rois,binary,1,7pm,27,0.9881131052970886,0.97650545835495,1874452,893,741,67914
unet,rois,binary,1,8pm,27,0.9867053031921388,0.9737594127655028,1874718,627,1191,67464
unet,rois,binary,1,8am,28,0.9861128330230712,0.9726060628890992,1869239,729,1319,72713
unet,rois,binary,1,9am,28,0.984008014202118,0.9685195088386536,1869700,268,2071,71961
unet,rois,binary,1,10am,28,0.9830215573310852,0.9666099548339844,1869906,62,2412,71620
unet,rois,binary,1,11am,28,0.9833728075027466,0.9672895073890686,1869773,195,2233,71799
unet,rois,binary,1,12pm,28,0.9848819971084596,0.970214307308197,1869904,64,2143,71889
unet,rois,binary,1,1pm,28,0.9869611859321594,0.9742580056190492,1869841,127,1782,72250
unet,rois,binary,1,2pm,28,0.9871891140937804,0.9747022986412048,1869764,204,1674,72358
unet,rois,binary,1,3pm,28,0.9890668392181396,0.978370189666748,1869843,125,1479,72553
unet,rois,binary,1,4pm,28,0.988005757331848,0.9762958288192748,1869878,90,1667,72365
unet,rois,binary,1,5pm,28,0.9863802194595336,0.9731264114379884,1869503,465,1537,72495
unet,rois,binary,1,6pm,28,0.9874537587165833,0.9752184152603148,1869711,257,1584,72448
unet,rois,binary,1,7pm,28,0.9891708493232728,0.978573739528656,1869512,456,1140,72892
unet,rois,binary,1,8pm,28,0.9892005920410156,0.9786319732666016,1869777,191,1395,72637
unet,rois,binary,1,8am,29,0.9848878979682922,0.9702256917953492,1869036,932,1300,72732
unet,rois,binary,1,9am,29,0.9869385361671448,0.9742138385772704,1869619,349,1569,72463
unet,rois,binary,1,10am,29,0.9893199801445008,0.9788656234741212,1869808,160,1408,72624
unet,rois,binary,1,11am,29,0.9883972406387328,0.977060616016388,1869630,338,1368,72664
unet,rois,binary,1,12pm,29,0.9887589812278748,0.9777678847312928,1869693,275,1377,72655
unet,rois,binary,1,1pm,29,0.9895771741867064,0.979369342327118,1869790,178,1353,72679
unet,rois,binary,1,2pm,29,0.9900301694869996,0.9802571535110474,1869796,172,1293,72739
unet,rois,binary,1,3pm,29,0.9896384477615356,0.9794893860816956,1869697,271,1253,72779
unet,rois,binary,1,4pm,29,0.9893830418586732,0.9789891839027404,1869705,263,1298,72734
unet,rois,binary,1,5pm,29,0.9887923002243042,0.9778330326080322,1869610,358,1291,72741
unet,rois,binary,1,6pm,29,0.9875566959381104,0.975419282913208,1869592,376,1453,72579
unet,rois,binary,1,7pm,29,0.9869937300682068,0.9743214845657348,1869502,466,1447,72585
unet,rois,binary,1,8pm,29,0.9869528412818908,0.9742417931556702,1869383,585,1337,72695
unet,rois,binary,1,8am,30,0.98275226354599,0.9660894274711608,1868065,1183,1392,73360
unet,rois,binary,1,9am,30,0.9864664077758788,0.9732942581176758,1868885,363,1643,73109
unet,rois,binary,1,10am,30,0.9873055815696716,0.9749293923377992,1868932,316,1566,73186
unet,rois,binary,1,11am,30,0.9872331619262696,0.974788248538971,1868797,451,1445,73307
unet,rois,binary,1,12pm,30,0.9879304766654968,0.9761488437652588,1869035,213,1575,73177
unet,rois,binary,1,1pm,30,0.9878600239753724,0.976011335849762,1869048,200,1598,73154
unet,rois,binary,1,2pm,30,0.9895598888397216,0.9793355464935304,1868992,256,1294,73458
unet,rois,binary,1,3pm,30,0.9892329573631288,0.978695273399353,1869087,161,1435,73317
unet,rois,binary,1,4pm,30,0.9887267351150512,0.9777047634124756,1869141,107,1562,73190
unet,rois,binary,1,5pm,30,0.9868568181991576,0.9740545749664308,1868688,560,1394,73358
unet,rois,binary,1,6pm,30,0.987539529800415,0.9753857254981996,1868881,367,1482,73270
unet,rois,binary,1,7pm,30,0.9874884486198424,0.9752861261367798,1868860,388,1469,73283
unet,rois,binary,1,8pm,30,0.9872395396232604,0.9748006463050842,1868760,488,1408,73344
unet,rois,binary,1,8am,31,0.9865368604660034,0.973431408405304,1862701,787,1373,79139
unet,rois,binary,1,9am,31,0.988261580467224,0.976795494556427,1862895,593,1289,79223
unet,rois,binary,1,10am,31,0.988480508327484,0.9772234559059144,1862864,624,1224,79288
unet,rois,binary,1,11am,31,0.987631618976593,0.975565493106842,1862967,521,1459,79053
unet,rois,binary,1,12pm,31,0.989658772945404,0.9795292615890504,1863104,384,1272,79240
unet,rois,binary,1,1pm,31,0.9888526201248168,0.9779509902000428,1863044,444,1341,79171
unet,rois,binary,1,2pm,31,0.9882777333259584,0.9768271446228028,1863000,488,1389,79123
unet,rois,binary,1,3pm,31,0.987905979156494,0.9761010408401488,1862825,663,1277,79235
unet,rois,binary,1,4pm,31,0.9899078011512756,0.9800173044204712,1863130,358,1258,79254
unet,rois,binary,1,5pm,31,0.9893746972084044,0.978972852230072,1862962,526,1178,79334
unet,rois,binary,1,6pm,31,0.9896265864372252,0.9794661402702332,1862963,525,1139,79373
unet,rois,binary,1,7pm,31,0.989504873752594,0.9792277812957764,1862882,606,1079,79433
unet,rois,binary,1,8pm,31,0.9881077408790588,0.9764949679374696,1862911,577,1329,79183
unet,rois,binary,1,8am,32,0.987848699092865,0.9759891629219056,1856248,800,1307,85645
unet,rois,binary,1,9am,32,0.9894087314605712,0.9790394902229308,1856693,355,1475,85477
unet,rois,binary,1,10am,32,0.9899479150772096,0.98009592294693,1856832,216,1519,85433
unet,rois,binary,1,11am,32,0.9904010891914368,0.9809847474098206,1856912,136,1520,85432
unet,rois,binary,1,12pm,32,0.9894881844520568,0.9791950583457948,1856761,287,1528,85424
unet,rois,binary,1,1pm,32,0.990795910358429,0.9817597270011902,1856885,163,1426,85526
unet,rois,binary,1,2pm,32,0.9918203949928284,0.9837734699249268,1856797,251,1164,85788
unet,rois,binary,1,4pm,32,0.9916917085647584,0.9835203289985656,1856923,125,1310,85642
unet,rois,binary,1,5pm,32,0.9901518821716307,0.980495810508728,1856429,619,1089,85863
unet,rois,binary,1,6pm,32,0.9912425875663756,0.9826371669769288,1856687,361,1155,85797
unet,rois,binary,1,7pm,32,0.991334855556488,0.982818603515625,1856580,468,1034,85918
unet,rois,binary,1,8pm,32,0.990143358707428,0.9804791212081908,1856504,544,1164,85788
unet,rois,binary,1,8am,33,0.9843810200691224,0.9692424535751344,1850592,1279,1594,90535
unet,rois,binary,1,9am,33,0.9871732592582704,0.9746713638305664,1851496,375,1968,90161
unet,rois,binary,1,10am,33,0.9880448579788208,0.9763721227645874,1851736,135,2045,90084
unet,rois,binary,1,11am,33,0.9881790280342102,0.9766343235969543,1851728,143,2013,90116
unet,rois,binary,1,12pm,33,0.9874784350395204,0.9752665758132936,1851615,256,2029,90100
unet,rois,binary,1,1pm,33,0.9902530312538148,0.9806941747665404,1851748,123,1658,90471
unet,rois,binary,1,2pm,33,0.9904817938804626,0.9811431169509888,1851673,198,1543,90586
unet,rois,binary,1,3pm,33,0.9907017946243286,0.9815749526023864,1851680,191,1510,90619
unet,rois,binary,1,4pm,33,0.9886164665222168,0.9774892330169678,1851733,138,1939,90190
unet,rois,binary,1,5pm,33,0.9896970987319946,0.9796043634414672,1851284,587,1304,90825
unet,rois,binary,1,6pm,33,0.9899854063987732,0.9801693558692932,1851416,455,1381,90748
unet,rois,binary,1,7pm,33,0.9907200932502748,0.9816108345985411,1851228,643,1063,91066
unet,rois,binary,1,8pm,33,0.9902361035346984,0.9806609749794006,1851441,430,1360,90769
unet,rois,binary,1,8am,34,0.9882429242134094,0.9767590761184692,1847274,997,1251,94478
unet,rois,binary,1,9am,34,0.9885236620903016,0.9773077368736268,1847844,427,1755,93974
unet,rois,binary,1,10am,34,0.990268886089325,0.980725347995758,1848019,252,1598,94131
unet,rois,binary,1,11am,34,0.990657925605774,0.981488823890686,1848058,213,1563,94166
unet,rois,binary,1,12pm,34,0.9900473952293396,0.9802908897399902,1847953,318,1575,94154
unet,rois,binary,1,1pm,34,0.990693747997284,0.981559157371521,1848126,145,1623,94106
unet,rois,binary,1,2pm,34,0.9923847913742064,0.9848846793174744,1848071,200,1250,94479
unet,rois,binary,1,3pm,34,0.9924654960632324,0.9850436449050904,1848054,217,1218,94511
unet,rois,binary,1,4pm,34,0.9916530847549438,0.9834443926811218,1848081,190,1398,94331
unet,rois,binary,1,5pm,34,0.9908817410469056,0.981928288936615,1847717,554,1186,94543
unet,rois,binary,1,6pm,34,0.9916256666183472,0.9833903908729552,1847911,360,1236,94493
unet,rois,binary,1,7pm,34,0.9923060536384584,0.9847295880317688,1847801,470,999,94730
unet,rois,binary,1,8pm,34,0.9918161630630492,0.9837652444839478,1847910,361,1199,94530
unet,rois,binary,1,8am,35,0.9890843629837036,0.978404462337494,1839395,956,1303,102346
unet,rois,binary,1,9am,35,0.9907118082046508,0.9815945625305176,1839846,505,1412,102237
unet,rois,binary,1,10am,35,0.9917580485343932,0.983650803565979,1839897,454,1248,102401
unet,rois,binary,1,11am,35,0.9920573830604552,0.9842399954795836,1840066,285,1353,102296
unet,rois,binary,1,12pm,35,0.9937314987182616,0.9875410199165344,1840139,212,1082,102567
unet,rois,binary,1,1pm,35,0.9931998252868652,0.986491560935974,1839917,434,972,102677
unet,rois,binary,1,2pm,35,0.9903464913368224,0.9808775186538696,1839411,940,1060,102589
unet,rois,binary,1,3pm,35,0.9896764755249025,0.9795639514923096,1839430,921,1216,102433
unet,rois,binary,1,4pm,35,0.9906577467918396,0.9814884066581726,1839579,772,1161,102488
unet,rois,binary,1,5pm,35,0.9905967712402344,0.9813687205314636,1839713,638,1305,102344
unet,rois,binary,1,6pm,35,0.9917471408843994,0.98362934589386,1839728,623,1084,102565
unet,rois,binary,1,7pm,35,0.9913268089294434,0.9828028082847596,1839797,554,1238,102411
unet,rois,binary,1,8pm,35,0.9919578433036804,0.9840439558029176,1839776,575,1088,102561
unet,rois,binary,1,8am,36,0.9897447228431702,0.9796976447105408,1834850,1021,1195,106934
unet,rois,binary,1,9am,36,0.9917498230934144,0.9836347103118896,1835111,760,1022,107107
unet,rois,binary,1,10am,36,0.9912093281745912,0.9825718998908995,1835038,833,1066,107063
unet,rois,binary,1,11am,36,0.9902464151382446,0.9806812405586244,1834935,936,1171,106958
unet,rois,binary,1,12pm,36,0.9905377626419068,0.9812528491020204,1834810,1061,986,107143
unet,rois,binary,1,1pm,36,0.99193674325943,0.984002411365509,1835046,825,918,107211
unet,rois,binary,1,2pm,36,0.992266058921814,0.9846508502960204,1835069,802,870,107259
unet,rois,binary,1,3pm,36,0.9926726222038268,0.985451877117157,1835326,545,1036,107093
unet,rois,binary,1,4pm,36,0.9931841492652892,0.9864606261253356,1835428,443,1027,107102
unet,rois,binary,1,5pm,36,0.9916315078735352,0.9834019541740416,1835192,679,1127,107002
unet,rois,binary,1,6pm,36,0.9925919771194458,0.985292911529541,1835481,390,1206,106923
unet,rois,binary,1,7pm,36,0.9923075437545776,0.9847325682640076,1835010,861,803,107326
unet,rois,binary,1,8pm,36,0.991793692111969,0.9837210178375244,1835148,723,1049,107080
unet,rois,binary,1,8am,37,0.9891819953918456,0.9785956144332886,1831640,1351,1054,109955
unet,rois,binary,1,9am,37,0.9915012121200562,0.9831456542015076,1832456,535,1345,109664
unet,rois,binary,1,10am,37,0.9938026666641236,0.9876816272735596,1832784,207,1163,109846
unet,rois,binary,1,11am,37,0.9926080703735352,0.9853246212005616,1832589,402,1233,109776
unet,rois,binary,1,12pm,37,0.9942622184753418,0.988589882850647,1832695,296,974,110035
unet,rois,binary,1,1pm,37,0.9935516715049744,0.9871859550476074,1832794,197,1228,109781
unet,rois,binary,1,2pm,37,0.9930790662765504,0.9862532019615172,1832774,217,1312,109697
unet,rois,binary,1,3pm,37,0.9945113062858582,0.9890825152397156,1832802,189,1025,109984
unet,rois,binary,1,4pm,37,0.9947022199630736,0.9894602298736572,1832707,284,889,110120
unet,rois,binary,1,5pm,37,0.992604911327362,0.98531836271286,1832296,695,945,110064
unet,rois,binary,1,6pm,37,0.993015706539154,0.986128270626068,1832406,585,963,110046
unet,rois,binary,1,7pm,37,0.9919283390045166,0.983985960483551,1832223,768,1022,109987
unet,rois,binary,1,8pm,37,0.9914883971214294,0.9831205010414124,1832267,724,1162,109847
unet,rois,binary,1,8am,38,0.9901912808418274,0.9805730581283568,1831167,1104,1088,110641
unet,rois,binary,1,9am,38,0.9924415946006776,0.9849965572357178,1831759,512,1172,110557
unet,rois,binary,1,10am,38,0.9936262965202332,0.9873332977294922,1831974,297,1122,110607
unet,rois,binary,1,11am,38,0.993733286857605,0.9875446557998656,1832000,271,1124,110605
unet,rois,binary,1,12pm,38,0.9938935041427612,0.987861156463623,1831963,308,1052,110677
unet,rois,binary,1,1pm,38,0.994663953781128,0.9893844723701476,1831994,277,912,110817
unet,rois,binary,1,2pm,38,0.9945618510246276,0.989182472229004,1832052,219,992,110737
unet,rois,binary,1,3pm,38,0.9940481781959534,0.9881668090820312,1832027,244,1081,110648
unet,rois,binary,1,4pm,38,0.9936329126358032,0.9873464107513428,1832016,255,1162,110567
unet,rois,binary,1,5pm,38,0.9936496615409852,0.9873794317245485,1831802,469,947,110782
unet,rois,binary,1,6pm,38,0.9940390586853028,0.9881487488746644,1831860,411,918,110811
unet,rois,binary,1,7pm,38,0.9939827919006348,0.988037645816803,1831815,456,886,110843
unet,rois,binary,1,8pm,38,0.9928790926933287,0.985858917236328,1831703,568,1020,110709
unet,rois,binary,1,8am,39,0.9912046194076538,0.9825626611709596,1827698,993,1035,114274
unet,rois,binary,1,9am,39,0.9901947379112244,0.9805798530578612,1827317,1374,892,114417
unet,rois,binary,1,10am,39,0.990802526473999,0.981772780418396,1827526,1165,958,114351
unet,rois,binary,1,11am,39,0.9919193387031556,0.983968198299408,1827856,835,1027,114282
unet,rois,binary,1,12pm,39,0.9924243688583374,0.9849625825881958,1827956,735,1010,114299
unet,rois,binary,1,1pm,39,0.9935352206230164,0.9871535301208496,1828015,676,814,114495
unet,rois,binary,1,2pm,39,0.9924955368041992,0.9851028919219972,1827870,821,909,114400
unet,rois,binary,1,3pm,39,0.9932608604431152,0.9866119623184204,1828001,690,863,114446
unet,rois,binary,1,4pm,39,0.9930399060249328,0.986176073551178,1827897,794,811,114498
unet,rois,binary,1,5pm,39,0.9931349754333496,0.9863635897636414,1827987,704,878,114431
unet,rois,binary,1,6pm,39,0.9928917288780212,0.9858838319778442,1827892,799,840,114469
unet,rois,binary,1,7pm,39,0.99326354265213,0.9866172671318054,1827955,736,817,114492
unet,rois,binary,1,8pm,39,0.9923287630081176,0.9847742915153505,1827815,876,893,114416
unet,rois,binary,1,8am,40,0.9919082522392272,0.9839463829994202,1827453,818,1053,114676
unet,rois,binary,1,9am,40,0.9918832778930664,0.9838972687721252,1827436,835,1042,114687
unet,rois,binary,1,10am,40,0.9932534694671632,0.9865973591804504,1827754,517,1041,114688
unet,rois,binary,1,11am,40,0.9938714504241944,0.9878175854682922,1827685,586,831,114898
unet,rois,binary,1,12pm,40,0.9948746562004088,0.9898015260696412,1827904,367,817,114912
unet,rois,binary,1,1pm,40,0.9950649738311768,0.990178406238556,1828031,240,899,114830
unet,rois,binary,1,2pm,40,0.9942052960395812,0.9884772896766664,1827968,303,1034,114695
unet,rois,binary,1,3pm,40,0.9952099919319152,0.9904657006263732,1827998,273,833,114896
unet,rois,binary,1,4pm,40,0.995516836643219,0.9910736680030824,1828051,220,815,114914
unet,rois,binary,1,5pm,40,0.9930253624916076,0.9861473441123962,1827488,783,831,114898
unet,rois,binary,1,6pm,40,0.9928618669509888,0.9858248829841614,1827599,672,978,114751
unet,rois,binary,1,7pm,40,0.99305522441864,0.9862062335014344,1827498,773,834,114895
unet,rois,binary,1,8pm,40,0.9925687313079834,0.985247015953064,1827481,790,929,114800
unet,rois,binary,1,8am,41,0.9909935593605042,0.9821478724479676,1823510,1161,990,118339
unet,rois,binary,1,9am,41,0.992226243019104,0.984572410583496,1824150,521,1328,118001
unet,rois,binary,1,10am,41,0.9928779006004332,0.985856592655182,1824227,444,1250,118079
unet,rois,binary,1,11am,41,0.9942291378974916,0.9885244965553284,1824354,317,1056,118273
unet,rois,binary,1,12pm,41,0.9944108724594116,0.9888838529586792,1824354,317,1013,118316
unet,rois,binary,1,1pm,41,0.994426429271698,0.9889146089553832,1824383,288,1038,118291
unet,rois,binary,1,2pm,41,0.9957793354988098,0.991594135761261,1824441,230,775,118554
unet,rois,binary,1,3pm,41,0.9945819973945618,0.9892223477363586,1824308,363,927,118402
unet,rois,binary,1,4pm,41,0.995166540145874,0.9903796315193176,1824254,417,735,118594
unet,rois,binary,1,5pm,41,0.9936744570732116,0.9874284267425536,1824206,465,1041,118288
unet,rois,binary,1,6pm,41,0.9945037364959716,0.989067554473877,1824173,498,812,118517
unet,rois,binary,1,7pm,41,0.99439936876297,0.988861083984375,1824150,521,814,118515
unet,rois,binary,1,8pm,41,0.9941704273223876,0.988408386707306,1824172,499,890,118439
unet,rois,binary,1,8am,42,0.9940395355224608,0.9881497025489808,1820543,528,935,121994
unet,rois,binary,1,9am,42,0.994608998298645,0.9892758131027222,1820727,344,978,121951
unet,rois,binary,1,10am,42,0.9935634136199952,0.9872092008590698,1820552,519,1060,121869
unet,rois,binary,1,11am,42,0.9942679405212402,0.9886011481285096,1821005,66,1336,121593
unet,rois,binary,1,12pm,42,0.9944523572921752,0.98896586894989,1820927,144,1214,121715
unet,rois,binary,1,1pm,42,0.994234025478363,0.988534152507782,1820939,132,1279,121650
unet,rois,binary,1,2pm,42,0.9943970441818236,0.988856554031372,1820968,103,1268,121661
unet,rois,binary,1,3pm,42,0.995075523853302,0.990199327468872,1820743,328,880,122049
unet,rois,binary,1,4pm,42,0.9946627020835876,0.9893820881843568,1820718,353,956,121973
unet,rois,binary,1,5pm,42,0.9941920042037964,0.98845112323761,1820525,546,880,122049
unet,rois,binary,1,6pm,42,0.9944559335708618,0.9889729619026184,1820576,495,866,122063
unet,rois,binary,1,7pm,42,0.9940451979637146,0.9881609082221984,1820511,560,902,122027
unet,rois,binary,1,8pm,42,0.9941511750221252,0.988370418548584,1820522,549,887,122042
unet,rois,binary,1,8am,43,0.9931580424308776,0.9864091277122498,1814575,736,1023,127666
unet,rois,binary,1,9am,43,0.9933350682258606,0.9867584705352784,1814559,752,962,127727
unet,rois,binary,1,10am,43,0.993591010570526,0.9872636198997498,1814607,704,944,127745
unet,rois,binary,1,11am,43,0.9937760233879088,0.9876290559768676,1814584,727,874,127815
unet,rois,binary,1,12pm,43,0.9938768744468688,0.987828254699707,1814602,709,866,127823
unet,rois,binary,1,1pm,43,0.9935222268104552,0.9871278405189514,1814651,660,1005,127684
unet,rois,binary,1,2pm,43,0.9939968585968018,0.9880654215812684,1814712,599,944,127745
unet,rois,binary,1,3pm,43,0.993608295917511,0.987297773361206,1814574,737,907,127782
unet,rois,binary,1,4pm,43,0.9939631819725036,0.9879988431930542,1814679,632,920,127769
unet,rois,binary,1,5pm,43,0.9940983653068542,0.9882659316062928,1814718,593,924,127765
unet,rois,binary,1,6pm,43,0.9940574765205384,0.988185167312622,1814925,386,1139,127550
unet,rois,binary,1,7pm,43,0.9937214851379396,0.9875212907791138,1814900,411,1200,127489
unet,rois,binary,1,8pm,43,0.994392156600952,0.9888467788696288,1814889,422,1018,127671
unet,rois,binary,1,8am,44,0.9938561916351318,0.987787425518036,1808238,640,1018,134104
unet,rois,binary,1,9am,44,0.990634262561798,0.9814423322677612,1808692,186,2325,132797
unet,rois,binary,1,10am,44,0.9899469017982484,0.9800938963890076,1808715,163,2530,132592
unet,rois,binary,1,11am,44,0.9912714958190918,0.9826939702033995,1808729,149,2192,132930
unet,rois,binary,1,12pm,44,0.991396427154541,0.9829397201538086,1808598,280,2030,133092
unet,rois,binary,1,1pm,44,0.9933122396469116,0.986713409423828,1808751,127,1670,133452
unet,rois,binary,1,2pm,44,0.9940370917320251,0.988144874572754,1808700,178,1426,133696
unet,rois,binary,1,3pm,44,0.9944040179252625,0.9888703227043152,1808596,282,1225,133897
unet,rois,binary,1,4pm,44,0.99330073595047,0.9866905808448792,1808682,196,1605,133517
unet,rois,binary,1,5pm,44,0.9950656294822692,0.990179717540741,1808668,210,1119,134003
unet,rois,binary,1,6pm,44,0.994344174861908,0.9887519478797911,1808688,190,1332,133790
unet,rois,binary,1,7pm,44,0.994654417037964,0.9893656969070436,1808683,195,1244,133878
unet,rois,binary,1,8pm,44,0.9953508973121644,0.9907447695732116,1808725,153,1099,134023
unet,rois,binary,1,8am,45,0.9937497973442078,0.9875771999359132,1807718,440,1253,134589
unet,rois,binary,1,9am,45,0.9934628009796144,0.9870104789733888,1807890,268,1500,134342
unet,rois,binary,1,10am,45,0.994988739490509,0.9900274872779846,1807826,332,1026,134816
unet,rois,binary,1,11am,45,0.9955545663833618,0.9911484122276306,1807866,292,913,134929
unet,rois,binary,1,12pm,45,0.9952630996704102,0.9905708432197572,1807933,225,1058,134784
unet,rois,binary,1,1pm,45,0.9952062964439392,0.9904583096504213,1807965,193,1105,134737
unet,rois,binary,1,2pm,45,0.9955034852027892,0.991047203540802,1807953,205,1013,134829
unet,rois,binary,1,3pm,45,0.9955655932426452,0.9911702871322632,1807982,176,1025,134817
unet,rois,binary,1,4pm,45,0.9953879714012146,0.9908183217048644,1807968,190,1059,134783
unet,rois,binary,1,5pm,45,0.9959733486175536,0.9919790029525756,1807982,176,915,134927
unet,rois,binary,1,6pm,45,0.9953917264938354,0.9908257722854614,1807967,191,1057,134785
unet,rois,binary,1,7pm,45,0.9958367943763732,0.9917080998420716,1807964,194,934,134908
unet,rois,binary,1,8pm,45,0.9962737560272216,0.992575228214264,1807969,189,821,135021
unet,rois,binary,1,8am,46,0.9945469498634338,0.98915296792984,1806174,369,1126,136331
unet,rois,binary,1,9am,46,0.9938378930091858,0.987751305103302,1806271,272,1415,136042
unet,rois,binary,1,10am,46,0.9929930567741394,0.986083686351776,1806320,223,1693,135764
unet,rois,binary,1,11am,46,0.9929319024086,0.9859631061553956,1806363,180,1752,135705
unet,rois,binary,1,12pm,46,0.9938977360725404,0.9878694415092468,1806331,212,1458,135999
unet,rois,binary,1,1pm,46,0.9953693747520448,0.9907814264297484,1806343,200,1069,136388
unet,rois,binary,1,2pm,46,0.9953831434249878,0.9908087849617004,1806260,283,983,136474
unet,rois,binary,1,3pm,46,0.9953148365020752,0.9906734228134156,1806222,321,964,136493
unet,rois,binary,1,4pm,46,0.9956414103507996,0.9913207292556764,1806316,227,968,136489
unet,rois,binary,1,5pm,46,0.9957265257835388,0.9914894104003906,1806172,371,802,136655
unet,rois,binary,1,6pm,46,0.9946067929267884,0.9892714023590088,1806051,492,988,136469
unet,rois,binary,1,7pm,46,0.9930620193481444,0.9862197041511536,1805977,566,1336,136121
unet,rois,binary,1,8pm,46,0.9948080778121948,0.9896697998046876,1806055,488,937,136520
unet,rois,binary,1,8am,47,0.9933693408966064,0.9868260622024536,1798713,630,1284,143373
unet,rois,binary,1,9am,47,0.9915945529937744,0.983329176902771,1799016,327,2090,142567
unet,rois,binary,1,10am,47,0.992764174938202,0.9856323599815368,1799091,252,1830,142827
unet,rois,binary,1,11am,47,0.9931477904319764,0.9863888025283812,1799119,224,1748,142909
unet,rois,binary,1,12pm,47,0.99346125125885,0.9870074391365052,1799148,195,1687,142970
unet,rois,binary,1,1pm,47,0.9950984120368958,0.990244686603546,1799156,187,1226,143431
unet,rois,binary,1,2pm,47,0.9954392910003662,0.9909199476242064,1799177,166,1149,143508
unet,rois,binary,1,3pm,47,0.9959981441497804,0.9920281767845154,1799115,228,927,143730
unet,rois,binary,1,4pm,47,0.995705783367157,0.9914482831954956,1799117,226,1013,143644
unet,rois,binary,1,5pm,47,0.9954372048377992,0.990915834903717,1799022,321,996,143661
unet,rois,binary,1,6pm,47,0.9953150153160096,0.9906736612319946,1799034,309,1043,143614
unet,rois,binary,1,7pm,47,0.9951820969581604,0.9904103875160216,1798947,396,995,143662
unet,rois,binary,1,8pm,47,0.9955092072486876,0.991058588027954,1798945,398,899,143758
