CNN Model,Input Type,Target Type,Trial,Day,Hour,Class 0 F1 Score,Class 1 F1 Score,Class 2 F1 Score,Class 3 F1 Score,Class 4 F1 Score,Class 5 F1 Score,Class 6 F1 Score,Class 0 Jaccard Index,Class 1 Jaccard Index,Class 2 Jaccard Index,Class 3 Jaccard Index,Class 4 Jaccard Index,Class 5 Jaccard Index,Class 6 Jaccard Index
unet,full,multiclass,2,32,2pm,0.9855614304542542,0.9425815343856812,0.9686804413795472,0.4181086122989654,0.3528041541576385,0.6067429780960083,0.858272910118103,0.9715338349342346,0.8913987278938293,0.939263105392456,0.2643093168735504,0.2141847014427185,0.4354853332042694,0.7517321109771729
unet,full,multiclass,2,32,4pm,0.9851366877555848,0.9407656788825988,0.966307520866394,0.4568783938884735,0.377507597208023,0.6272118091583252,0.879503607749939,0.9707087874412536,0.8881563544273376,0.9348114728927612,0.2960741221904754,0.2326713949441909,0.4568890035152435,0.7849231958389282
unet,full,multiclass,2,32,5pm,0.9869276881217957,0.9480820894241332,0.9575828909873962,0.3733769655227661,0.3217362761497497,0.6024653911590576,0.8739978671073914,0.9741927981376648,0.9012891054153442,0.918617844581604,0.2295411825180053,0.1917078197002411,0.4310915470123291,0.7761955857276917
unet,full,multiclass,2,32,6pm,0.987040638923645,0.9480191469192504,0.9644979238510132,0.3669226169586181,0.3105851411819458,0.5960023403167725,0.868215024471283,0.9744129180908204,0.9011752605438232,0.9314302206039428,0.2246817201375961,0.1838418394327163,0.4245037734508514,0.7671201229095459
unet,full,multiclass,2,32,7pm,0.9875015020370485,0.9497324824333192,0.9556570649147034,0.405931681394577,0.3195977210998535,0.6120564937591553,0.8855271339416504,0.9753116369247437,0.9042767882347108,0.9150797128677368,0.2546513676643371,0.1901912093162536,0.4409808218479156,0.7945703268051147
unet,full,multiclass,2,32,8pm,0.9874311685562134,0.9494046568870544,0.960618257522583,0.407289057970047,0.3309054672718048,0.6033245325088501,0.8674666881561279,0.9751743078231812,0.9036824703216552,0.924220860004425,0.2557206451892853,0.1982544809579849,0.4319719076156616,0.765952467918396
unet,full,multiclass,2,33,8am,0.9858506321907043,0.9440279603004456,0.966705560684204,0.4902535378932953,0.3299498856067657,0.6074755787849426,0.8488560318946838,0.972096025943756,0.8939895629882812,0.935556709766388,0.3247257173061371,0.1975688487291336,0.4362404942512512,0.7374021410942078
unet,full,multiclass,2,33,9am,0.9851781129837036,0.9415496587753296,0.9686851501464844,0.5341998934745789,0.4086180627346039,0.638479471206665,0.8450407385826111,0.9707891345024108,0.8895549178123474,0.9392720460891724,0.3644424974918365,0.2567693293094635,0.4689459204673767,0.7316627502441406
unet,full,multiclass,2,33,10am,0.984615683555603,0.9389613270759584,0.965131402015686,0.5077137351036072,0.3670691251754761,0.631038248538971,0.8596326112747192,0.9696974754333496,0.8849453926086426,0.9326124787330629,0.3402254283428192,0.2247915714979171,0.4609612226486206,0.7538207173347473
unet,full,multiclass,2,33,11am,0.9842752814292908,0.9378273487091064,0.9678351879119872,0.4808961451053619,0.3422383069992065,0.6466930508613586,0.8880813717842102,0.9690374732017516,0.8829330801963806,0.9376750588417052,0.3165656924247741,0.2064460217952728,0.4778613448143005,0.7986928224563599
unet,full,multiclass,2,33,12pm,0.9842110276222228,0.937596082687378,0.9679141640663148,0.4553386867046356,0.3388431668281555,0.6219526529312134,0.858864426612854,0.9689128994941713,0.8825231790542603,0.9378233551979064,0.2947822213172912,0.2039802521467209,0.4513289332389831,0.7526401281356812
unet,full,multiclass,2,33,1pm,0.9847282767295836,0.9398564100265504,0.9689061045646667,0.4455482065677643,0.3102093636989593,0.6372535228729248,0.8895464539527893,0.9699159264564514,0.8865368962287903,0.9396876096725464,0.2866272330284118,0.1835785806179046,0.4676243960857391,0.8010659217834473
unet,full,multiclass,2,33,2pm,0.984974205493927,0.9408211708068848,0.9732608199119568,0.4751945436000824,0.302985668182373,0.6096931099891663,0.8569088578224182,0.9703933000564576,0.8882552981376648,0.9479143023490906,0.3116427361965179,0.17854043841362,0.4385312795639038,0.7496417760848999
unet,full,multiclass,2,33,3pm,0.9850357174873352,0.9408497214317322,0.9715169072151184,0.479306548833847,0.2786436975002289,0.6038617491722107,0.8603711724281311,0.9705126881599426,0.888306200504303,0.9446114897727966,0.3151894807815552,0.1618744879961013,0.4325229227542877,0.754957377910614
unet,full,multiclass,2,33,4pm,0.985273003578186,0.9416295289993286,0.9719297885894777,0.4639694988727569,0.3126955926418304,0.5405601263046265,0.7848289012908936,0.970973551273346,0.8896974921226501,0.945392370223999,0.3020574748516083,0.185322567820549,0.370388776063919,0.6458587646484375
unet,full,multiclass,2,33,5pm,0.9862489104270936,0.945520520210266,0.962550699710846,0.4175522029399872,0.2680726647377014,0.5694298148155212,0.8270769715309143,0.972870945930481,0.8966703414916992,0.9278050065040588,0.2638647556304931,0.1547828614711761,0.3980439603328705,0.7051417827606201
unet,full,multiclass,2,33,6pm,0.9863098859786988,0.945716381072998,0.9633103609085084,0.4587424397468567,0.2167565822601318,0.5374546647071838,0.8076375722885132,0.972989559173584,0.8970227241516113,0.9292177557945251,0.2976416647434234,0.1215518787503242,0.367478996515274,0.677342414855957
unet,full,multiclass,2,33,7pm,0.9867242574691772,0.9470864534378052,0.9532194137573242,0.4566589891910553,0.2692140340805053,0.5776528716087341,0.838064968585968,0.9737964272499084,0.8994911909103394,0.9106200337409972,0.2958898842334747,0.1555443853139877,0.406126469373703,0.7212666273117065
unet,full,multiclass,2,33,8pm,0.9863300919532776,0.9455974102020264,0.9656190276145936,0.4342889189720154,0.2499617338180542,0.5494505763053894,0.8066280484199524,0.973028838634491,0.8968086838722229,0.9335235953330994,0.2773748934268951,0.1428321599960327,0.3787878751754761,0.6759234070777893
unet,full,multiclass,2,34,8am,0.9868338704109192,0.9475380778312684,0.9663861393928528,0.4745237827301025,0.3339628577232361,0.6428433060646057,0.8850114941596985,0.974009931087494,0.9003063440322876,0.9349585771560668,0.3110660016536712,0.2004534304141998,0.473669171333313,0.793740451335907
unet,full,multiclass,2,34,9am,0.9862501621246338,0.9454585313796996,0.9679953455924988,0.5225836038589478,0.3627421855926513,0.6711890697479248,0.9176385402679444,0.972873330116272,0.8965588808059692,0.9379757046699524,0.3537144958972931,0.2215547114610672,0.5051050186157227,0.8478115200996399
unet,full,multiclass,2,34,10am,0.9857800006866456,0.9436876773834229,0.9651721715927124,0.502342939376831,0.4124323427677154,0.6841796040534973,0.90180641412735,0.9719587564468384,0.8933793902397156,0.9326886534690856,0.335419237613678,0.2597888112068176,0.5199642777442932,0.8211725950241089
unet,full,multiclass,2,34,11am,0.9851361513137816,0.9408998489379884,0.9724669456481934,0.5226767063140869,0.3829392194747925,0.6945779919624329,0.927759051322937,0.9707077741622924,0.8883955478668213,0.9464094042778016,0.3537997901439667,0.2368118911981582,0.532071590423584,0.8652524352073669
unet,full,multiclass,2,34,12pm,0.98531174659729,0.941412091255188,0.9667344689369202,0.4632010161876678,0.337552934885025,0.6568204164505005,0.8978557586669922,0.9710487723350524,0.8893093466758728,0.935610830783844,0.3014063835144043,0.2030458301305771,0.4890041947364807,0.814644455909729
unet,full,multiclass,2,34,1pm,0.985472559928894,0.942537784576416,0.9685702919960022,0.4585559964179992,0.3247758746147156,0.6295342445373535,0.8709597587585449,0.9713612198829652,0.8913205862045288,0.9390560388565063,0.2974846959114074,0.1938701122999191,0.459357887506485,0.7714160084724426
unet,full,multiclass,2,34,2pm,0.9855392575263976,0.9427362084388732,0.975074052810669,0.4770280718803406,0.3157607018947601,0.638149082660675,0.8765212297439575,0.971490740776062,0.8916754722595215,0.9513604640960692,0.3132218420505523,0.1874797046184539,0.4685895442962646,0.7801849246025085
unet,full,multiclass,2,34,3pm,0.9861268997192384,0.9449437856674194,0.9721951484680176,0.4111093878746032,0.2773348987102508,0.6170622706413269,0.8764983415603638,0.972633421421051,0.8956335186958313,0.945894718170166,0.2587398886680603,0.160991758108139,0.4461967051029205,0.7801486849784851
unet,full,multiclass,2,34,4pm,0.9861518144607544,0.9448785185813904,0.9694084525108336,0.4487187266349792,0.3087320923805237,0.6227508187294006,0.8700752854347229,0.972681999206543,0.8955163359642029,0.9406330585479736,0.2892568409442901,0.1825447529554367,0.4521700739860534,0.7700294256210327
unet,full,multiclass,2,34,5pm,0.9870134592056274,0.948395609855652,0.9696625471115112,0.4335740506649017,0.2534272372722626,0.6033212542533875,0.8779382109642029,0.9743598699569702,0.9018558263778688,0.94111168384552,0.276791900396347,0.1450997292995453,0.4319685101509094,0.782433032989502
unet,full,multiclass,2,34,6pm,0.9871453046798706,0.9486612677574158,0.966049313545227,0.4820097386837005,0.269231766462326,0.6116878986358643,0.8817595839500427,0.9746168851852416,0.9023364186286926,0.9343282580375672,0.3175315260887146,0.1555562168359756,0.4405982494354248,0.7885241508483887
unet,full,multiclass,2,34,7pm,0.987313985824585,0.9492316246032716,0.9565430879592896,0.4868015050888061,0.2944653928279876,0.6199424266815186,0.8795139193534851,0.9749457836151124,0.9033690690994264,0.916705846786499,0.3217036724090576,0.1726528406143188,0.449214905500412,0.7849396467208862
unet,full,multiclass,2,34,8pm,0.9872445464134216,0.9490333199501038,0.9671136736869812,0.4521791338920593,0.2270983010530471,0.5733721256256104,0.8518129587173462,0.9748103618621826,0.9030098915100098,0.936321496963501,0.2921392023563385,0.1280941367149353,0.4019072651863098,0.741876482963562
unet,full,multiclass,2,35,8am,0.9869078993797302,0.9482948780059814,0.9667624831199646,0.5013035535812378,0.347817987203598,0.6293771862983704,0.91914701461792,0.9741541743278505,0.9016736745834352,0.935663402080536,0.3344930708408355,0.2105203866958618,0.4591906666755676,0.8503904342651367
unet,full,multiclass,2,35,9am,0.986534059047699,0.9468190670013428,0.968320608139038,0.5476467609405518,0.39646777510643,0.6636368036270142,0.938368558883667,0.9734259843826294,0.8990089297294617,0.9385867118835448,0.3770754635334015,0.2472465187311172,0.4965991377830505,0.8838929533958435
unet,full,multiclass,2,35,10am,0.986678421497345,0.9475234746932985,0.9710052609443665,0.5216729640960693,0.3660216033458709,0.6483839750289917,0.9282113909721376,0.97370707988739,0.9002799391746521,0.9436445832252502,0.3528806269168854,0.2240063995122909,0.479710191488266,0.8660396337509155
unet,full,multiclass,2,35,11am,0.9859896302223206,0.944711208343506,0.96722412109375,0.5647148489952087,0.4628110229969024,0.6860831379890442,0.9288195371627808,0.972366452217102,0.8952158689498901,0.9365285634994508,0.3934513628482818,0.301076203584671,0.5221663117408752,0.8670989871025085
unet,full,multiclass,2,35,12pm,0.9862571358680724,0.9455472230911256,0.9642469882965088,0.5197156071662903,0.3960181474685669,0.6598974466323853,0.9273141026496888,0.9728868007659912,0.8967183828353882,0.9309622645378112,0.3510917425155639,0.2468969076871872,0.4924230873584747,0.8644787073135376
unet,full,multiclass,2,35,1pm,0.9866272807121276,0.9470351934432985,0.9597196578979492,0.5587082505226135,0.4166200459003448,0.6666836142539978,0.930800437927246,0.9736074209213256,0.8993987441062927,0.9225587248802184,0.3876441121101379,0.2631207108497619,0.5000190734863281,0.8705582022666931
unet,full,multiclass,2,35,2pm,0.9873855113983154,0.950098752975464,0.964567482471466,0.5300406217575073,0.386924535036087,0.660326361656189,0.9353641271591188,0.9750853180885316,0.9049410223960876,0.931559920310974,0.3605818152427673,0.2398675829172134,0.4929009079933166,0.8785765767097473
unet,full,multiclass,2,35,3pm,0.9871442914009094,0.9490691423416138,0.9613660573959352,0.5224213004112244,0.3991666734218597,0.6425093412399292,0.9118725061416626,0.9746149778366088,0.9030747413635254,0.9256061911582948,0.3535658121109009,0.2493493109941482,0.473306655883789,0.8380199670791626
unet,full,multiclass,2,35,4pm,0.9869722723960876,0.9489596486091614,0.9634079337120056,0.5408483743667603,0.4055918157100677,0.649409830570221,0.9157816171646118,0.9742795825004578,0.9028764963150024,0.929399311542511,0.3706594705581665,0.25438392162323,0.4808341264724731,0.8446468114852905
unet,full,multiclass,2,35,5pm,0.9867919087409972,0.9481441378593444,0.9623611569404602,0.5918653607368469,0.4258207380771637,0.6470314264297485,0.9158836603164672,0.973928153514862,0.901401162147522,0.9274529218673706,0.4203187227249145,0.2705033421516418,0.4782309234142303,0.8448204398155212
unet,full,multiclass,2,35,6pm,0.9869931936264038,0.948837161064148,0.9650156497955322,0.5602939128875732,0.3812447786331177,0.638681173324585,0.9176099896430968,0.974320352077484,0.902654767036438,0.9323963522911072,0.3891724050045013,0.2355172634124755,0.469163566827774,0.8477628231048584
unet,full,multiclass,2,35,7pm,0.9867326617240906,0.9478946924209596,0.9647542238235474,0.5733073353767395,0.4116193056106567,0.6710790991783142,0.9385917782783508,0.9738127589225768,0.9009504318237304,0.931908369064331,0.4018436074256897,0.259143978357315,0.5049805045127869,0.8842891454696655
unet,full,multiclass,2,35,8pm,0.9869414567947388,0.9484830498695374,0.9585967063903807,0.5122815370559692,0.3727175593376159,0.6514350771903992,0.9319300055503844,0.974219560623169,0.9020140171051024,0.9204856157302856,0.3443403840065002,0.2290429472923278,0.4830580055713653,0.8725364208221436
unet,full,multiclass,2,36,8am,0.986772119998932,0.948109805583954,0.9709699749946594,0.4797863066196441,0.3365629911422729,0.6702452301979065,0.9403759837150574,0.9738895893096924,0.9013391733169556,0.9435778260231018,0.3156045079231262,0.2023298591375351,0.5040367245674133,0.8874619007110596
unet,full,multiclass,2,36,9am,0.9871731400489808,0.9498476386070251,0.9548286199569702,0.4352156519889831,0.2871236205101013,0.6341640949249268,0.9250568747520448,0.9746711254119872,0.9044855833053588,0.9135618209838868,0.2781313955783844,0.1676265895366668,0.4643047451972961,0.8605635762214661
unet,full,multiclass,2,36,10am,0.988021969795227,0.952906370162964,0.9556872844696044,0.4852208197116852,0.311147928237915,0.6495792865753174,0.9370643496513368,0.9763275384902954,0.9100488424301147,0.915135145187378,0.3203244507312774,0.1842363476753235,0.481019914150238,0.8815814852714539
unet,full,multiclass,2,36,11am,0.988000512123108,0.9526581168174744,0.9638088941574096,0.4440328478813171,0.2845938801765442,0.6400145292282104,0.9305121302604676,0.9762856364250184,0.9095961451530457,0.9301459193229676,0.2853741943836212,0.1659046709537506,0.4706039130687713,0.8700540065765381
unet,full,multiclass,2,36,12pm,0.9877582788467408,0.9518221616744996,0.9555526375770568,0.4580265581607818,0.3114063739776611,0.6537455916404724,0.9317664504051208,0.9758127331733704,0.9080731868743896,0.9148882031440736,0.2970392107963562,0.1844176054000854,0.4856033027172088,0.8722497820854187
unet,full,multiclass,2,36,1pm,0.9832037091255188,0.9352651238441468,0.9577931761741638,0.5063116550445557,0.3185206353664398,0.6500493884086609,0.92367285490036,0.9669623374938964,0.8784018754959106,0.9190048575401306,0.3389674127101898,0.1894288212060928,0.4815356731414795,0.8581711053848267
unet,full,multiclass,2,36,2pm,0.987773060798645,0.9516955614089966,0.9664990305900574,0.4834078550338745,0.2660764753818512,0.6226711273193359,0.919220805168152,0.9758415222167968,0.907842755317688,0.9351699352264404,0.3187461197376251,0.1534534096717834,0.4520860612392425,0.8505167365074158
unet,full,multiclass,2,36,3pm,0.9869202971458436,0.9491816163063048,0.958194613456726,0.4861377477645874,0.3577815890312195,0.6709750294685364,0.9364320039749146,0.9741783738136292,0.9032784700393676,0.9197443723678588,0.3211241662502289,0.2178647965192794,0.5048626065254211,0.8804627060890198
unet,full,multiclass,2,36,4pm,0.9866528511047364,0.9480856657028198,0.9656504988670348,0.5106855630874634,0.3902730643749237,0.6710519790649414,0.9238414168357848,0.9736573100090028,0.90129554271698,0.9335824251174928,0.3428997695446014,0.2424467355012893,0.5049497485160828,0.8584620952606201
unet,full,multiclass,2,36,5pm,0.9866873621940612,0.9480748176574708,0.9550377130508424,0.4669629335403442,0.3285084962844848,0.6561657786369324,0.9276188611984252,0.9737244844436646,0.9012759327888488,0.913944661617279,0.3045998811721802,0.1965361386537552,0.4882788062095642,0.865008533000946
unet,full,multiclass,2,36,6pm,0.9868545532226562,0.9486778378486632,0.9634302854537964,0.4997218549251556,0.3543277680873871,0.6573711633682251,0.9235385060310364,0.9740501642227172,0.9023663997650146,0.9294408559799194,0.3330861330032348,0.2153088301420211,0.4896149635314941,0.8579392433166504
unet,full,multiclass,2,36,7pm,0.9874813556671144,0.9506382942199708,0.9557600021362304,0.5125954747200012,0.3806930482387543,0.6710013747215271,0.9258697032928468,0.9752722382545472,0.9059205055236816,0.9152685403823853,0.3446241021156311,0.2350962907075882,0.5048924088478088,0.8619714975357056
unet,full,multiclass,2,36,8pm,0.9872192740440368,0.9499703049659728,0.953076958656311,0.4915215373039245,0.3321859538555145,0.6495516300201416,0.9266736507415771,0.974761128425598,0.904707968235016,0.9103601574897766,0.3258392810821533,0.1991744637489318,0.4809895753860473,0.8633661866188049
unet,full,multiclass,2,37,8am,0.9869101047515868,0.948789119720459,0.9661715030670166,0.466031014919281,0.3512845635414123,0.6656720638275146,0.927881956100464,0.9741584658622742,0.9025678038597108,0.9345569014549256,0.3038073182106018,0.2130656242370605,0.4988818764686584,0.8654662370681763
unet,full,multiclass,2,37,9am,0.9866267442703248,0.9474564790725708,0.967617690563202,0.5008255839347839,0.3837502300739288,0.6985375881195068,0.9500297904014589,0.9736064672470092,0.9001589417457581,0.937266767024994,0.3340675830841064,0.2374324947595596,0.5367328524589539,0.9048159718513488
unet,full,multiclass,2,37,10am,0.9859862923622132,0.9448620676994324,0.9667489528656006,0.4855227470397949,0.3959508538246155,0.6994879841804504,0.9422670006752014,0.9723599553108216,0.8954867720603943,0.9356380105018616,0.320587694644928,0.2468445897102356,0.537855863571167,0.8908363580703735
unet,full,multiclass,2,37,11am,0.9861721992492676,0.945976495742798,0.9665982127189636,0.5099714398384094,0.3879331052303314,0.6663711667060852,0.91801780462265,0.9727215766906738,0.897490918636322,0.9353556036949158,0.3422561287879944,0.2406433075666427,0.4996676445007324,0.8484592437744141
unet,full,multiclass,2,37,12pm,0.9860161542892456,0.9450151920318604,0.9658173322677612,0.4919038414955139,0.376160055398941,0.6702960729598999,0.9244092106819152,0.9724180102348328,0.8957618474960327,0.9338943958282472,0.3261753916740417,0.2316484749317169,0.5040942430496216,0.859443187713623
unet,full,multiclass,2,37,1pm,0.9844784140586852,0.9393012523651124,0.9763973951339722,0.468574047088623,0.4088271856307983,0.6980958580970764,0.9278898239135742,0.9694313406944276,0.8855495452880859,0.9538832902908324,0.3059723973274231,0.2569344937801361,0.536211371421814,0.8654798865318298
unet,full,multiclass,2,37,2pm,0.9839967489242554,0.9374372363090516,0.9742258787155152,0.4504462778568268,0.3572030663490295,0.6752485036849976,0.9275068640708924,0.9684976935386658,0.8822417855262756,0.9497469663619996,0.2906942069530487,0.2174359261989593,0.5097171068191528,0.8648137450218201
unet,full,multiclass,2,37,3pm,0.9853368401527404,0.9428423643112184,0.9680909514427184,0.4700189530849457,0.326364129781723,0.6629358530044556,0.9332222938537598,0.9710975289344788,0.8918654322624207,0.9381552934646606,0.3072057366371155,0.1950030624866485,0.495814561843872,0.8748048543930054
unet,full,multiclass,2,37,4pm,0.9861284494400024,0.9455384016036988,0.970643937587738,0.4536798000335693,0.3077333569526672,0.6329768300056458,0.9149963855743408,0.9726364612579346,0.8967025279998779,0.9429622888565063,0.2933931946754455,0.1818468570709228,0.4630329608917236,0.8433118462562561
unet,full,multiclass,2,37,5pm,0.9868854880332948,0.9486290216445924,0.9653280377388,0.5033949613571167,0.3093619048595428,0.6515888571739197,0.9295809268951416,0.97411048412323,0.9022781252861024,0.9329798221588136,0.3363579213619232,0.1829852908849716,0.4832271337509155,0.8684270977973938
unet,full,multiclass,2,37,6pm,0.986836075782776,0.948533833026886,0.968932032585144,0.4569799602031708,0.3183925747871399,0.6599973440170288,0.9319999814033508,0.974014163017273,0.9021058678627014,0.939736306667328,0.2961594462394714,0.1893382370471954,0.492534339427948,0.8726591467857361
unet,full,multiclass,2,37,7pm,0.987148106098175,0.9494558572769164,0.9639762043952942,0.5166611671447754,0.3575574159622192,0.6752996444702148,0.9367542266845704,0.9746223092079164,0.9037753343582152,0.9304575324058532,0.3483096361160278,0.2176985889673233,0.5097754001617432,0.8810327053070068
unet,full,multiclass,2,37,8pm,0.987119734287262,0.9493004083633424,0.9689497351646424,0.4669416844844818,0.3210326433181762,0.6410009264945984,0.9129111170768738,0.9745669960975648,0.9034936428070068,0.939769685268402,0.3045818209648132,0.1912083774805069,0.4716713428497314,0.8397759199142456
unet,full,multiclass,2,38,8am,0.986905872821808,0.9486753344535828,0.9682742357254028,0.4584049582481384,0.3705552220344543,0.6872560381889343,0.9468619227409364,0.9741502404212952,0.9023619294166564,0.938499629497528,0.2973575592041015,0.2274119406938552,0.5235263705253601,0.8990861773490906
unet,full,multiclass,2,38,9am,0.986481785774231,0.9471865296363832,0.9689204096794128,0.5247486233711243,0.3932754099369049,0.6803358793258667,0.9377209544181824,0.9733242392539978,0.899671733379364,0.9397144317626952,0.3557011783123016,0.2447683960199356,0.5155371427536011,0.8827444911003113
unet,full,multiclass,2,38,10am,0.9865218997001648,0.9470041990280152,0.9656047224998474,0.4917896091938019,0.3901023864746094,0.6886172294616699,0.9399058222770692,0.9734023213386536,0.8993428349494934,0.93349689245224,0.3260749280452728,0.2423150390386581,0.5251076817512512,0.886624813079834
unet,full,multiclass,2,38,11am,0.985989511013031,0.9451148509979248,0.973341703414917,0.4978810548782348,0.4055323302745819,0.7088613510131836,0.9531511068344116,0.972366213798523,0.8959410190582275,0.9480677843093872,0.3314524888992309,0.2543371319770813,0.5490202903747559,0.910495400428772
unet,full,multiclass,2,38,12pm,0.9865626692771912,0.9474051594734192,0.9651771783828736,0.5317413210868835,0.3741084933280945,0.6736659407615662,0.939982295036316,0.9734817147254944,0.9000663161277771,0.9326980113983154,0.362157791852951,0.2300943732261657,0.507915735244751,0.886760950088501
unet,full,multiclass,2,38,1pm,0.9863846302032472,0.9466147422790528,0.970215618610382,0.5303163528442383,0.3520517349243164,0.6602007746696472,0.9304585456848145,0.973134994506836,0.898640513420105,0.9421541094779968,0.3608370721340179,0.2136303335428238,0.4927609860897064,0.8699603080749512
unet,full,multiclass,2,38,2pm,0.9856926202774048,0.9442020058631896,0.9747352004051208,0.4571528136730194,0.3456133902072906,0.6644526124000549,0.9318614602088928,0.9717888236045836,0.8943018317222595,0.9507155418395996,0.2963046431541443,0.2089072614908218,0.4975132942199707,0.8724162578582764
unet,full,multiclass,2,38,3pm,0.9859970211982728,0.9454233646392822,0.9742263555526732,0.4821662306785583,0.3458154797554016,0.6701594591140747,0.9412562251091005,0.9723808169364928,0.8964956402778625,0.9497478604316713,0.3176673352718353,0.209054946899414,0.503939688205719,0.889031171798706
unet,full,multiclass,2,38,4pm,0.9858594536781312,0.9444751143455504,0.9732722640037536,0.5048837065696716,0.3274965286254883,0.6580448746681213,0.9317627549171448,0.9721131920814514,0.8947919011116028,0.9479361176490784,0.3376885950565338,0.1958121657371521,0.4903628230094909,0.8722432851791382
unet,full,multiclass,2,38,5pm,0.9866278767585754,0.9478269815444946,0.9700108766555786,0.4920617043972015,0.3560195565223694,0.6449134349822998,0.9125078916549684,0.973608672618866,0.9008281230926514,0.9417681097984314,0.3263142108917236,0.2165594846010208,0.4759204983711242,0.839093804359436
unet,full,multiclass,2,38,6pm,0.9866692423820496,0.9478158354759216,0.971406102180481,0.5093687772750854,0.3457360863685608,0.6630910038948059,0.9334971308708192,0.9736891984939576,0.9008079171180724,0.9444019198417664,0.3417134582996368,0.2089969366788864,0.495988130569458,0.8752879500389099
unet,full,multiclass,2,38,7pm,0.9871943593025208,0.9496597647666932,0.9648166298866272,0.5346529483795166,0.4070515036582947,0.6979561448097229,0.9453995823860168,0.974712610244751,0.9041448831558228,0.9320248365402222,0.3648643791675567,0.255533367395401,0.53604656457901,0.8964528441429138
unet,full,multiclass,2,38,8pm,0.9871100187301636,0.9494690895080566,0.965615689754486,0.5323173403739929,0.3358877003192901,0.6564251184463501,0.9335830211639404,0.974548041820526,0.903799295425415,0.933517336845398,0.3626923859119415,0.2018419653177261,0.4885661005973816,0.8754389882087708
unet,full,multiclass,2,39,8am,0.9877021908760072,0.951812744140625,0.9682905077934264,0.4330895841121673,0.3041359782218933,0.6401346325874329,0.936008095741272,0.9757031202316284,0.9080560207366944,0.9385301470756532,0.276397168636322,0.1793398410081863,0.4707338213920593,0.8797134757041931
unet,full,multiclass,2,39,9am,0.98751300573349,0.9509194493293762,0.9674294590950012,0.433591216802597,0.3127218782901764,0.6340182423591614,0.9280266165733336,0.9753339886665344,0.9064313173294068,0.9369136691093444,0.2768059074878692,0.1853410452604293,0.4641483724117279,0.8657180070877075
unet,full,multiclass,2,39,10am,0.9870753288269044,0.9495860934257508,0.9593101739883424,0.4439562857151031,0.3719914257526397,0.6691733002662659,0.9423239827156068,0.9744805097579956,0.9040113091468812,0.9218022227287292,0.2853109538555145,0.2284947633743286,0.5028252601623535,0.8909382224082947
unet,full,multiclass,2,39,11am,0.9867953062057496,0.9487385749816896,0.969386339187622,0.4742747545242309,0.3664799630641937,0.6488730907440186,0.9309409856796264,0.9739348292350768,0.9024763703346252,0.9405913949012756,0.3108519911766052,0.2243498414754867,0.48024582862854,0.8708041310310364
unet,full,multiclass,2,39,12pm,0.9867428541183472,0.9486231803894044,0.9585780501365662,0.4908256828784942,0.3646321594715118,0.6545815467834473,0.940165638923645,0.9738326072692872,0.9022675156593324,0.9204511642456056,0.3252279758453369,0.2229664623737335,0.4865263998508453,0.887087345123291
unet,full,multiclass,2,39,1pm,0.9869456887245178,0.9493257999420166,0.9585264921188354,0.4962203800678253,0.3665080666542053,0.6612323522567749,0.9383187294006348,0.974227786064148,0.9035395979881288,0.9203561544418336,0.3299821317195892,0.2243708968162536,0.4939112365245819,0.8838045001029968
unet,full,multiclass,2,39,2pm,0.9870137572288512,0.9493132829666138,0.9633456468582152,0.4498490691184997,0.369697630405426,0.6595295071601868,0.9333744049072266,0.9743605256080629,0.903516948223114,0.9292833805084229,0.29019695520401,0.226766288280487,0.4920134246349334,0.875072181224823
unet,full,multiclass,2,39,3pm,0.9865666627883912,0.948098123073578,0.955932080745697,0.4817657768726349,0.356815367937088,0.6591599583625793,0.9402161836624146,0.9734894633293152,0.9013180136680604,0.9155842661857604,0.3173198103904724,0.2171486765146255,0.4916022419929504,0.8871772885322571
unet,full,multiclass,2,39,4pm,0.9870363473892212,0.9495919346809388,0.967191994190216,0.5362045168876648,0.3611117303371429,0.6560003757476807,0.9376348853111268,0.974404513835907,0.9040219187736512,0.9364683628082277,0.3663110733032226,0.2203394472599029,0.4880956411361694,0.882591962814331
unet,full,multiclass,2,39,5pm,0.98684823513031,0.9490196704864502,0.9591194987297058,0.520533561706543,0.310973197221756,0.6256663203239441,0.927383303642273,0.9740379452705384,0.9029852151870728,0.921450138092041,0.3518386781215668,0.1841138452291488,0.4552506804466247,0.8645989894866943
unet,full,multiclass,2,39,6pm,0.9869220852851868,0.9493579864501952,0.955241560935974,0.4994866847991943,0.351244568824768,0.6454223990440369,0.9312644600868224,0.9741817712783812,0.9035980105400084,0.9143180847167968,0.3328772187232971,0.2130361795425415,0.4764750599861145,0.8713703751564026
unet,full,multiclass,2,39,7pm,0.9871158599853516,0.9497714638710022,0.960183084011078,0.4875776469707489,0.3482763171195984,0.6551670432090759,0.9388490319252014,0.9745595455169678,0.9043474197387696,0.9234155416488647,0.3223819434642792,0.2108562886714935,0.4871735572814941,0.8847459554672241
unet,full,multiclass,2,39,8pm,0.9871752858161926,0.9500775337219238,0.9568328857421876,0.4414607286453247,0.3013016879558563,0.6306058764457703,0.9284561276435852,0.9746754169464112,0.9049025774002076,0.9172384142875672,0.283252865076065,0.1773721128702163,0.4604999125003814,0.8664657473564148
